elapsed_s,TSE_FE_BR_STALLS_DUETO_BV_CLIP,TSE_FE_BR_STALLS_DUETO_BV_POLY,TSE_FE_BV_STALLS_DUETO_BR_CLIP,TSE_FE_BV_STALLS_DUETO_BR_POLY
1.234706,0,0,0,0
1.236224,0,0,0,0
1.237615,0,0,0,0
1.239135,0,0,0,0
1.240684,0,0,0,0
1.242233,0,0,0,0
1.243796,0,0,0,0
1.245347,0,0,0,0
1.246951,0,0,0,0
1.248499,0,0,0,0
1.250046,0,0,0,0
1.251597,0,0,0,0
1.253147,0,0,0,0
1.254581,0,0,0,0
1.256162,0,0,0,0
1.257710,0,0,0,0
1.259305,0,0,0,0
1.260855,0,0,0,0
1.262402,0,0,0,0
1.263950,0,0,0,0
1.265513,0,0,0,0
1.267065,0,0,0,0
1.268615,0,0,0,0
1.270162,0,0,0,0
1.271713,0,0,0,0
1.273263,0,0,0,0
1.274853,0,0,0,0
1.276278,0,0,0,0
1.277664,0,0,0,0
1.279048,0,0,0,0
1.280563,0,0,0,0
1.282109,0,0,0,0
1.283659,0,0,0,0
1.285206,0,0,0,0
1.286765,0,0,0,0
1.288317,0,0,0,0
1.289862,0,0,0,0
1.291455,0,0,0,0
1.293003,0,0,0,0
1.294549,0,0,0,0
1.296161,0,0,0,0
1.297720,0,0,0,0
1.299266,0,0,0,0
1.300814,0,0,0,0
1.302360,0,0,0,0
1.303908,0,0,0,0
1.305455,0,0,0,0
1.307046,0,0,0,0
1.308607,0,0,0,0
1.310152,0,0,0,0
1.311702,0,0,0,0
1.313249,0,0,0,0
1.314795,0,0,0,0
1.316348,0,0,0,0
1.317894,0,0,0,0
1.319454,0,0,0,0
1.321001,0,0,0,0
1.322547,0,0,0,0
1.324230,0,0,0,0
1.325776,0,0,0,0
1.327326,0,0,0,0
1.328874,0,0,0,0
1.330433,0,0,0,0
1.331980,0,0,0,0
1.333528,0,0,0,0
1.335077,0,0,0,0
1.336625,0,0,0,0
1.338171,0,0,0,0
1.339722,0,0,0,0
1.341284,0,0,0,0
1.342830,0,0,0,0
1.344419,0,0,0,0
1.345964,0,0,0,0
1.347512,0,0,0,0
1.349060,0,0,0,0
1.350606,0,0,0,0
1.352069,0,0,0,0
1.353615,0,0,0,0
1.355206,0,0,0,0
1.356752,0,0,0,0
1.358175,0,0,0,0
1.359789,0,0,0,0
1.362450,0,0,0,0
1.363847,0,0,0,0
1.365238,0,0,0,0
1.366625,0,0,0,0
1.368014,0,0,0,0
1.369398,0,0,0,0
1.370959,0,0,0,0
1.372509,0,0,0,0
1.374071,0,0,0,0
1.375622,0,0,0,0
1.377172,0,0,0,0
1.378718,0,0,0,0
1.380303,0,0,0,0
1.381842,0,0,0,0
1.383260,0,0,0,0
1.384793,0,0,0,0
1.386341,0,0,0,0
1.387936,0,0,0,0
1.389486,0,0,0,0
1.391037,0,0,0,0
1.392586,0,0,0,0
1.394135,0,0,0,0
1.395700,0,0,0,0
1.397250,0,0,0,0
1.398797,0,0,0,0
1.400351,0,0,0,0
1.401898,0,0,0,0
1.403451,0,0,0,0
1.405001,0,0,0,0
1.406562,0,0,0,0
1.408060,0,0,0,0
1.409579,0,0,0,0
1.411130,0,0,0,0
1.412680,0,0,0,0
1.414227,0,0,0,0
1.415778,0,0,0,0
1.417341,0,0,0,0
1.418936,0,0,0,0
1.420488,0,0,0,0
1.422035,0,0,0,0
1.423586,0,0,0,0
1.425135,0,0,0,0
1.426682,0,0,0,0
1.428250,0,0,0,0
1.429797,0,0,0,0
1.431349,0,0,0,0
1.432899,0,0,0,0
1.434446,0,0,0,0
1.435997,0,0,0,0
1.437546,0,0,0,0
1.439110,0,0,0,0
1.440660,0,0,0,0
1.442207,0,0,0,0
1.443756,0,0,0,0
1.445305,0,0,0,0
1.446853,0,0,0,0
1.448265,0,0,0,0
1.449666,0,0,0,0
1.451229,0,0,0,0
1.452778,0,0,0,0
1.454362,0,0,0,0
1.455911,0,0,0,0
1.457461,0,0,0,0
1.459012,0,0,0,0
1.460575,0,0,0,0
1.462123,0,0,0,0
1.463675,0,0,0,0
1.465102,0,0,0,0
1.466496,0,0,0,0
1.467930,0,0,0,0
1.469317,0,0,0,0
1.470717,0,0,0,0
1.472107,0,0,0,0
1.473621,0,0,0,0
1.475173,0,0,0,0
1.476722,0,0,0,0
1.478271,0,0,0,0
1.479821,0,0,0,0
1.481382,0,0,0,0
1.482975,0,0,0,0
1.484517,0,0,0,0
1.486056,0,0,0,0
1.487473,0,0,0,0
1.488992,0,0,0,0
1.490538,0,0,0,0
1.492161,0,0,0,0
1.493710,0,0,0,0
1.495258,0,0,0,0
1.496806,0,0,0,0
1.498353,0,0,0,0
1.499944,0,0,0,0
1.501491,0,0,0,0
1.503052,0,0,0,0
1.504600,0,0,0,0
1.506146,0,0,0,0
1.507695,0,0,0,0
1.509243,0,0,0,0
1.510790,0,0,0,0
1.512330,0,0,0,0
1.513891,0,0,0,0
1.515487,0,0,0,0
1.517037,0,0,0,0
1.518585,0,0,0,0
1.520222,0,0,0,0
1.521761,0,0,0,0
1.523180,0,0,0,0
1.524747,0,0,0,0
1.526295,0,0,0,0
1.527846,0,0,0,0
1.529303,0,0,0,0
1.530741,0,0,0,0
1.532329,0,0,0,0
1.533877,0,0,0,0
1.535441,0,0,0,0
1.536991,0,0,0,0
1.538540,0,0,0,0
1.540148,0,0,0,0
1.541697,0,0,0,0
1.543249,0,0,0,0
1.544799,0,0,0,0
1.546359,0,0,0,0
1.547954,0,0,0,0
1.549504,0,0,0,0
1.551057,0,0,0,0
1.552597,0,0,0,0
1.554136,0,0,0,0
1.556737,0,0,0,0
