elapsed_s,TSE_BE_INPUT_NULL_PRIM,TSE_BE_TRIVAL_REJ_PRIM,TSE_BE_CLIPPED_PRIM,TSE_BE_ZERO_AREA_PRIM
1.506611,0,0,0,0
1.508160,0,0,0,0
1.509761,0,0,0,0
1.511308,0,0,0,0
1.512858,0,0,0,0
1.514407,0,0,0,0
1.515967,0,0,0,0
1.517521,0,0,0,0
1.519070,0,0,0,0
1.520663,0,0,0,0
1.522215,0,0,0,0
1.523764,0,0,0,0
1.525315,0,0,0,0
1.526869,0,0,0,0
1.528362,0,0,0,0
1.529937,0,0,0,0
1.531523,0,0,0,0
1.533071,0,0,0,0
1.534620,0,0,0,0
1.536212,0,0,0,0
1.537775,0,0,0,0
1.539321,0,0,0,0
1.540869,0,0,0,0
1.542425,0,0,0,0
1.543929,0,0,0,0
1.545335,0,0,0,0
1.546852,0,0,0,0
1.548415,0,0,0,0
1.549965,0,0,0,0
1.551513,0,0,0,0
1.553064,0,0,0,0
1.554615,0,0,0,0
1.556247,0,0,0,0
1.557734,0,0,0,0
1.559137,0,0,0,0
1.560658,0,0,0,0
1.562209,0,0,0,0
1.563759,0,0,0,0
1.565310,0,0,0,0
