elapsed_s,HLSQ_SPTROC_STCHE_MISS_INC_VS,HLSQ_SPTROC_STCHE_MISS_INC_FS,HLSQ_SPTROC_STCHE_MISS_INC_BV,HLSQ_SPTROC_STCHE_MISS_INC_LPAC,HLSQ_VSBR_S2W_CYCLES_SP,HLSQ_FS_S2W_CYCLES_SP
0.891540,0,0,0,0,0,0
0.893108,0,0,0,0,0,0
0.894665,0,0,0,0,0,0
0.896233,0,0,0,0,0,0
0.897969,0,0,0,0,0,0
0.899484,0,0,0,0,0,0
0.900933,0,0,0,0,0,0
0.902335,0,0,0,0,0,0
0.903733,0,0,0,0,0,0
0.905166,0,0,0,0,0,0
0.906712,0,0,0,0,0,0
0.908275,0,0,0,0,0,0
0.909846,0,0,0,0,0,0
0.911410,0,0,0,0,0,0
0.912975,0,0,0,0,0,0
0.914540,0,0,0,0,0,0
0.915979,0,0,0,0,0,0
0.917438,0,0,0,0,0,0
0.918849,0,0,0,0,0,0
0.920250,0,0,0,0,0,0
0.921699,0,0,0,0,0,0
0.923099,0,0,0,0,0,0
0.924500,0,0,0,0,0,0
0.926034,0,0,0,0,0,0
0.927522,0,0,0,0,0,0
0.928934,0,0,0,0,0,0
0.930467,0,0,0,0,0,0
0.932033,0,0,0,0,0,0
0.933598,0,0,0,0,0,0
0.935178,0,0,0,0,0,0
0.936795,0,0,0,0,0,0
0.938367,0,0,0,0,0,0
0.939923,0,0,0,0,0,0
0.942000,0,0,0,0,0,0
0.943419,0,0,0,0,0,0
0.944826,0,0,0,0,0,0
0.946228,0,0,0,0,0,0
0.947628,0,0,0,0,0,0
0.949041,0,0,0,0,0,0
0.950400,0,0,0,0,0,0
0.951932,0,0,0,0,0,0
0.953500,0,0,0,0,0,0
0.955069,0,0,0,0,0,0
0.956638,0,0,0,0,0,0
0.958207,0,0,0,0,0,0
0.959787,0,0,0,0,0,0
0.961354,0,0,0,0,0,0
0.962922,0,0,0,0,0,0
0.964491,0,0,0,0,0,0
0.966059,0,0,0,0,0,0
0.967626,0,0,0,0,0,0
0.969241,0,0,0,0,0,0
0.970694,0,0,0,0,0,0
0.972232,0,0,0,0,0,0
0.973804,0,0,0,0,0,0
0.975371,0,0,0,0,0,0
0.976947,0,0,0,0,0,0
0.978384,0,0,0,0,0,0
0.979923,0,0,0,0,0,0
0.981501,0,0,0,0,0,0
0.983069,0,0,0,0,0,0
0.984681,0,0,0,0,0,0
0.986249,0,0,0,0,0,0
0.987815,0,0,0,0,0,0
0.989383,0,0,0,0,0,0
0.990950,0,0,0,0,0,0
0.992532,0,0,0,0,0,0
0.994100,0,0,0,0,0,0
0.995666,0,0,0,0,0,0
0.997234,0,0,0,0,0,0
0.998813,0,0,0,0,0,0
1.000407,0,0,0,0,0,0
1.002110,0,0,0,0,0,0
1.003640,0,0,0,0,0,0
1.005184,0,0,0,0,0,0
1.006752,0,0,0,0,0,0
1.008318,0,0,0,0,0,0
1.009891,0,0,0,0,0,0
1.011457,0,0,0,0,0,0
1.013026,0,0,0,0,0,0
1.014606,0,0,0,0,0,0
1.016173,0,0,0,0,0,0
1.017791,0,0,0,0,0,0
1.019357,0,0,0,0,0,0
1.020926,0,0,0,0,0,0
1.022495,0,0,0,0,0,0
1.024061,0,0,0,0,0,0
1.025576,0,0,0,0,0,0
1.027154,0,0,0,0,0,0
1.028724,0,0,0,0,0,0
1.030293,0,0,0,0,0,0
1.031860,0,0,0,0,0,0
1.033429,0,0,0,0,0,0
1.034997,0,0,0,0,0,0
1.036580,0,0,0,0,0,0
1.038149,0,0,0,0,0,0
1.039715,0,0,0,0,0,0
1.041283,0,0,0,0,0,0
1.042851,0,0,0,0,0,0
1.044483,0,0,0,0,0,0
1.046115,0,0,0,0,0,0
1.047694,0,0,0,0,0,0
1.049308,0,0,0,0,0,0
1.050877,0,0,0,0,0,0
1.052447,0,0,0,0,0,0
1.054014,0,0,0,0,0,0
1.055580,0,0,0,0,0,0
1.057150,0,0,0,0,0,0
