run,group,counter,label,total_all_widths,total_width_first,total_width_last,scaling_ratio_last_over_first,corr_total_vs_width,slope_total_vs_width,total_w128,total_w256,total_w512,total_w1024,total_w2048
sweep_20260625_152944,SP,SP_WAVE_LONG_SYNC_CYCLES,moderate_width_scaling,4686870.0,354742.0,2492207.0,7.025407197343421,0.9767126946811908,1120.0520833333337,354742.0,370818.0,583240.0,885863.0,2492207.0
sweep_20260625_152944,SP,SP_WAVE_NOP_CYCLES,active_mixed,3078656.0,497152.0,832512.0,1.674562306900103,0.9998894617653925,173.39784946236583,497152.0,524288.0,568320.0,656384.0,832512.0
sweep_20260625_152944,SP,SP_WAVE_OUTPUT_CYCLES,flat_or_saturated,56320.0,11264.0,11264.0,1.0,0.0,3.847804642545913e-15,11264.0,11264.0,11264.0,11264.0,11264.0
sweep_20260625_152944,SP,SP_WAVE_SHORT_SYNC_CYCLES,moderate_width_scaling,5441454.0,624756.0,1918686.0,3.0710965560954997,0.9996763367953085,665.5008400537638,624756.0,740521.0,913073.0,1244418.0,1918686.0
sweep_20260625_152944,SP,SP_WAVE_SPLIT_CNT,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,SP,SP_WAVE_WAIT_CYCLES,flat_or_saturated,1079808.0,192000.0,261120.0,1.36,0.9999999999999999,36.00000000000005,192000.0,196608.0,205824.0,224256.0,261120.0
sweep_20260625_152944,SP,SP_WORKING_EU,moderate_width_scaling,5821937.0,708543.0,1994841.0,2.8154127554714394,0.9998588039785076,664.310924899194,708543.0,815695.0,982878.0,1319980.0,1994841.0
sweep_20260625_152944,SP,SP_WORKING_EU_CS_STAGE,moderate_width_scaling,5822752.0,708390.0,1993904.0,2.8146981182681854,0.9998456755719004,663.8475302419357,708390.0,816041.0,983326.0,1321091.0,1993904.0
sweep_20260625_152944,SP,SP_WORKING_EU_FS_STAGE,moderate_width_scaling,5822752.0,708390.0,1993904.0,2.8146981182681854,0.9998456755719004,663.8475302419357,708390.0,816041.0,983326.0,1321091.0,1993904.0
sweep_20260625_152944,SP,SP_WORKING_EU_VS_STAGE,flat_or_saturated,120.0,24.0,24.0,1.0,0.0,3.0060973769889946e-18,24.0,24.0,24.0,24.0,24.0
sweep_20260625_152944,TP,TP_2D_FILTER_WORKLOAD_16BIT,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_2D_FILTER_WORKLOAD_32BIT,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_2D_OUTPUT_PIXELS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_2D_OUTPUT_PIXELS_BILINEAR,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_2D_OUTPUT_PIXELS_POINT,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_BACKEND_WORKING_CYCLES,strong_width_scaling,253952.0,8192.0,131072.0,16.0,1.0,64.00000000000001,8192.0,16384.0,32768.0,65536.0,131072.0
sweep_20260625_152944,TP,TP_BUSY_CYCLES,strong_width_scaling,1842528.0,91077.0,1152480.0,12.653908231496427,0.9655038442729278,552.2754641297045,91077.0,119086.0,166369.0,313516.0,1152480.0
sweep_20260625_152944,TP,TP_DIVERGENT_QUADS_RECEIVED,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_FILTER_POINT_FP16,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_FILTER_POINT_FP32,strong_width_scaling,2031616.0,65536.0,1048576.0,16.0,1.0,512.0000000000001,65536.0,131072.0,262144.0,524288.0,1048576.0
sweep_20260625_152944,TP,TP_FILTER_WORKLOAD_16BIT,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_FILTER_WORKLOAD_32BIT,strong_width_scaling,2031616.0,65536.0,1048576.0,16.0,1.0,512.0000000000001,65536.0,131072.0,262144.0,524288.0,1048576.0
sweep_20260625_152944,TP,TP_FLAG_CACHE_MISSES,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_FLAG_CACHE_REQUESTS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_FLAG_FIFO_DELAY_CYCLES,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_FLAG_FIFO_DELAY_SAMPLES,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_FORMAT_DECOMP_BILINEAR,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_FORMAT_DECOMP_POINT,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_FRONTEND_WORKING_CYCLES,strong_width_scaling,253952.0,8192.0,131072.0,16.0,1.0,64.00000000000001,8192.0,16384.0,32768.0,65536.0,131072.0
sweep_20260625_152944,TP,TP_L1POINT5_ASTC_DECODER_0_WORKLOAD_R,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_L1POINT5_ASTC_DECODER_1_WORKLOAD_R,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_L1POINT5_PRE_L1_DECOMP_0_WORKLOAD_R,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_L1POINT5_PRE_L1_DECOMP_1_WORKLOAD_R,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_L1_5_CACHE_WORKING_CYCLES,strong_width_scaling,253952.0,8192.0,131072.0,16.0,1.0,64.00000000000001,8192.0,16384.0,32768.0,65536.0,131072.0
sweep_20260625_152944,TP,TP_L1_5_COMPRESS_REQS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_L1_5_L2_COMPRESS_MISS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_L1_5_L2_REQUESTS,strong_width_scaling,253952.0,8192.0,131072.0,16.0,1.0,64.00000000000001,8192.0,16384.0,32768.0,65536.0,131072.0
sweep_20260625_152944,TP,TP_L1_5_MISS_LATENCY_CYCLES,strong_width_scaling,1233409.0,50635.0,800883.0,15.816786807544188,0.9701349258241105,393.90998823924747,50635.0,59548.0,103225.0,219118.0,800883.0
sweep_20260625_152944,TP,TP_L1_5_MISS_LATENCY_TRANS,strong_width_scaling,8213.0,476.0,3957.0,8.313025210084033,0.9986960104689111,1.8613176243279577,476.0,528.0,1122.0,2130.0,3957.0
sweep_20260625_152944,TP,TP_L1_BANK_CONFLICT,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_L1_CACHELINE_MISSES,strong_width_scaling,253952.0,8192.0,131072.0,16.0,1.0,64.00000000000001,8192.0,16384.0,32768.0,65536.0,131072.0
sweep_20260625_152944,TP,TP_L1_CACHELINE_REQUESTS,strong_width_scaling,253952.0,8192.0,131072.0,16.0,1.0,64.00000000000001,8192.0,16384.0,32768.0,65536.0,131072.0
sweep_20260625_152944,TP,TP_L1_DATA_WRITE_WORKING_CYCLES,strong_width_scaling,253952.0,8192.0,131072.0,16.0,1.0,64.00000000000001,8192.0,16384.0,32768.0,65536.0,131072.0
sweep_20260625_152944,TP,TP_L1_MISSES_ASTC_1TILE,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_L1_MISSES_ASTC_2TILE,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_L1_MISSES_ASTC_4TILE,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_L1_TAG_WORKING_CYCLES,strong_width_scaling,253952.0,8192.0,131072.0,16.0,1.0,64.00000000000001,8192.0,16384.0,32768.0,65536.0,131072.0
sweep_20260625_152944,TP,TP_LATENCY_CYCLES,strong_width_scaling,1256641.0,65609.0,773688.0,11.792406529591977,0.9716832707092269,372.43504284274206,65609.0,72002.0,116659.0,228683.0,773688.0
sweep_20260625_152944,TP,TP_LATENCY_FIFO_FULL,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_LATENCY_TRANS,moderate_width_scaling,7463.0,476.0,3740.0,7.857142857142857,0.9973141978178501,1.7619812668010764,476.0,479.0,897.0,1871.0,3740.0
sweep_20260625_152944,TP,TP_NEVER_COUNT,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_OUTPUT_PIXELS,strong_width_scaling,2031616.0,65536.0,1048576.0,16.0,1.0,512.0000000000001,65536.0,131072.0,262144.0,524288.0,1048576.0
sweep_20260625_152944,TP,TP_OUTPUT_PIXELS_ANISO,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_OUTPUT_PIXELS_BILINEAR,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_OUTPUT_PIXELS_MIP,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_OUTPUT_PIXELS_POINT,strong_width_scaling,2031616.0,65536.0,1048576.0,16.0,1.0,512.0000000000001,65536.0,131072.0,262144.0,524288.0,1048576.0
sweep_20260625_152944,TP,TP_OUTPUT_PIXELS_ZERO_LOD,strong_width_scaling,2031616.0,65536.0,1048576.0,16.0,1.0,512.0000000000001,65536.0,131072.0,262144.0,524288.0,1048576.0
sweep_20260625_152944,TP,TP_PACKED_POINT_BOTH_VALID_FP16,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_PACKED_POINT_BOTH_VALID_FP32,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_PACKED_POINT_SINGLE_VALID_FP16,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_PACKED_POINT_SINGLE_VALID_FP32,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_PARTIAL_SURFACE_PGMEM_MISS_REQ,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_PARTIAL_SURFACE_PGMEM_PIXELS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_PARTIAL_SURFACE_SYSMEM_MISS_REQ,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_PARTIAL_SURFACE_SYSMEM_PIXELS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_PRE_L1_DECOM_WORKING_CYCLES,strong_width_scaling,253952.0,8192.0,131072.0,16.0,1.0,64.00000000000001,8192.0,16384.0,32768.0,65536.0,131072.0
sweep_20260625_152944,TP,TP_PRT_NON_RESIDENT_EVENTS,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_QUADS_1D,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_QUADS_2D,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_QUADS_3D,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_QUADS_ARRAY,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_QUADS_BUFFER,strong_width_scaling,507904.0,16384.0,262144.0,16.0,1.0,128.00000000000003,16384.0,32768.0,65536.0,131072.0,262144.0
sweep_20260625_152944,TP,TP_QUADS_CONSTANT_MULTIPLIED,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_QUADS_CUBE,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_QUADS_GRADIENT,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_QUADS_OFFSET,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_QUADS_RECEIVED,strong_width_scaling,507904.0,16384.0,262144.0,16.0,1.0,128.00000000000003,16384.0,32768.0,65536.0,131072.0,262144.0
sweep_20260625_152944,TP,TP_QUADS_SHADOW,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_100,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_101,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_102,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_103,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_104,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_105,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_106,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_107,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_108,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_109,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_110,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_111,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_112,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_113,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_114,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_115,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_116,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_117,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_118,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_119,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_120,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_121,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_122,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_123,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_124,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_125,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_126,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_127,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_62,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_63,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_64,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_65,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_66,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_67,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_68,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_69,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_70,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_71,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_72,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_73,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_74,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_75,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_76,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_77,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_78,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_79,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_80,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_81,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_82,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_83,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_84,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_85,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_86,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_87,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_88,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_89,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_90,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_91,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_92,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_93,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_94,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_95,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_96,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_97,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_98,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_RESERVED_99,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_SP_TP_TRANS,strong_width_scaling,63488.0,2048.0,32768.0,16.0,1.0,16.000000000000004,2048.0,4096.0,8192.0,16384.0,32768.0
sweep_20260625_152944,TP,TP_STALL_CYCLES_UCHE,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_STALL_CYCLES_UFC,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_STARVE_CYCLES_SP,strong_width_scaling,1699695.0,90997.0,1116153.0,12.265821950174182,0.9492200921204569,532.6086819556454,90997.0,111175.0,135092.0,246278.0,1116153.0
sweep_20260625_152944,TP,TP_STARVE_CYCLES_UCHE,strong_width_scaling,1461598.0,68366.0,1002547.0,14.664409209256062,0.9439250502483011,483.515330981183,68366.0,88136.0,108662.0,193887.0,1002547.0
sweep_20260625_152944,TP,TP_TOTAL_DECOMP_L1_RESP_CH0,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_TOTAL_DECOMP_L1_RESP_CH1,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TP,TP_TPA2TPC_TRANS,strong_width_scaling,253952.0,8192.0,131072.0,16.0,1.0,64.00000000000001,8192.0,16384.0,32768.0,65536.0,131072.0
sweep_20260625_152944,TP,TP_TP_SP_TRANS,strong_width_scaling,1015808.0,32768.0,524288.0,16.0,1.0,256.00000000000006,32768.0,65536.0,131072.0,262144.0,524288.0
sweep_20260625_152944,TSE,TSE_BBOX_WORKING_CYCLE_L1,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TSE,TSE_BE_2D_ALIVE_CYCLES,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TSE,TSE_BE_2D_INPUT_PRIM,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TSE,TSE_BE_BR_STALLS_DUETO_BV_CLIP,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TSE,TSE_BE_BR_STALLS_DUETO_BV_POLY,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TSE,TSE_BE_BUSY_CYCLES,flat_or_saturated,18807.0,3612.0,4440.0,1.2292358803986712,0.9105585569703532,0.4435798891129037,3612.0,3552.0,3582.0,3621.0,4440.0
sweep_20260625_152944,TSE,TSE_BE_BV_STALLS_DUETO_BR,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TSE,TSE_BE_BV_STALLS_DUETO_BR_CLIP,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TSE,TSE_BE_BV_STALLS_DUETO_BR_POLY,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TSE,TSE_BE_CINVOCATION,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TSE,TSE_BE_CLIPPED_PRIM,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TSE,TSE_BE_CLIPPING_CYCLES,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TSE,TSE_BE_CLIP_PLANES,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TSE,TSE_BE_CPRIMITIVES,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TSE,TSE_BE_EARLY_CULL_CLIPPED_PRIM,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
sweep_20260625_152944,TSE,TSE_BE_EMPTY_BBOX_KILLED_PRIM,zero_all_widths,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
