group,counter,n_runs,majority_label,majority_label_count,label_consistency,ratio_mean,ratio_std,ratio_cv,corr_mean,corr_std,total_all_mean,total_all_std,total_w128_mean,total_w128_std,total_w128_cv,total_w256_mean,total_w256_std,total_w256_cv,total_w512_mean,total_w512_std,total_w512_cv,total_w1024_mean,total_w1024_std,total_w1024_cv,total_w2048_mean,total_w2048_std,total_w2048_cv,stable_strong_scaling,near_16x_scaling
UCHE,UCHE_READ_REQUESTS_TP_GBIF,2,strong_width_scaling,1,0.5,8.258694556451612,11.679557849230722,1.414213562373095,0.26165417080667275,1.0440534785810591,259620.0,344711.72740131716,15872.0,0.0,0.0,16064.0,22717.9266659614,1.4142135623730951,31054.0,43916.987965934095,1.4142135623730951,65548.0,92698.87058643163,1.414213562373095,131082.0,185377.94218299005,1.4142135623730951,False,False
UCHE,UCHE_RAM_WRITE_REQ,2,strong_width_scaling,1,0.5,12.8,18.10193359837562,1.4142135623730951,0.25403986513220267,1.0332852242281694,214524.0,288901.20337582537,10240.0,0.0,0.0,10240.0,14481.546878700494,1.4142135623730951,20480.0,28963.093757400988,1.4142135623730951,42492.0,60092.76269235755,1.414213562373095,131072.0,185363.80004736633,1.4142135623730951,False,False
SP,SP_BRANCH_TAKEN,2,active_mixed,1,0.5,0.8679245283018868,1.2274306390407996,1.4142135623730951,0.2569635219375863,1.0374198993340673,190464.0,192604.57348671657,54272.0,0.0,0.0,25600.0,36203.867196751235,1.4142135623730951,28672.0,40548.33126036138,1.4142135623730951,34816.0,49237.259387581675,1.414213562373095,47104.0,66615.11564202227,1.4142135623730951,False,False
TP,TP_BACKEND_WORKING_CYCLES,2,strong_width_scaling,1,0.5,8.0,11.313708498984761,1.4142135623730951,0.44815241526347876,0.7804303386972241,188416.0,92681.90002368316,8192.0,0.0,0.0,16384.0,0.0,0.0,32768.0,0.0,0.0,65536.0,0.0,0.0,65536.0,92681.90002368316,1.4142135623730951,False,False
TP,TP_FRONTEND_WORKING_CYCLES,2,strong_width_scaling,1,0.5,8.0,11.313708498984761,1.4142135623730951,0.44815241526347876,0.7804303386972241,188416.0,92681.90002368316,8192.0,0.0,0.0,16384.0,0.0,0.0,32768.0,0.0,0.0,65536.0,0.0,0.0,65536.0,92681.90002368316,1.4142135623730951,False,False
TP,TP_L1_5_CACHE_WORKING_CYCLES,2,strong_width_scaling,1,0.5,8.0,11.313708498984761,1.4142135623730951,0.44815241526347876,0.7804303386972241,188416.0,92681.90002368316,8192.0,0.0,0.0,16384.0,0.0,0.0,32768.0,0.0,0.0,65536.0,0.0,0.0,65536.0,92681.90002368316,1.4142135623730951,False,False
TP,TP_L1_DATA_WRITE_WORKING_CYCLES,2,strong_width_scaling,1,0.5,8.0,11.313708498984761,1.4142135623730951,0.44815241526347876,0.7804303386972241,188416.0,92681.90002368316,8192.0,0.0,0.0,16384.0,0.0,0.0,32768.0,0.0,0.0,65536.0,0.0,0.0,65536.0,92681.90002368316,1.4142135623730951,False,False
TP,TP_L1_TAG_WORKING_CYCLES,2,strong_width_scaling,1,0.5,8.0,11.313708498984761,1.4142135623730951,0.44815241526347876,0.7804303386972241,188416.0,92681.90002368316,8192.0,0.0,0.0,16384.0,0.0,0.0,32768.0,0.0,0.0,65536.0,0.0,0.0,65536.0,92681.90002368316,1.4142135623730951,False,False
TP,TP_PRE_L1_DECOM_WORKING_CYCLES,2,strong_width_scaling,1,0.5,8.0,11.313708498984761,1.4142135623730951,0.44815241526347876,0.7804303386972241,188416.0,92681.90002368316,8192.0,0.0,0.0,16384.0,0.0,0.0,32768.0,0.0,0.0,65536.0,0.0,0.0,65536.0,92681.90002368316,1.4142135623730951,False,False
SP,SP_LDST_EXECUTION_CYCLES,2,flat_or_saturated,2,1.0,0.0,0.0,,-0.6107052675475124,0.20524405173203528,172043.0,55755.369696559275,31236.0,0.0,0.0,45060.0,0.0,0.0,56323.0,1.4142135623730951,2.510898855481944e-05,39424.0,55753.9554829969,1.414213562373095,0.0,0.0,,False,False
SP,SP_WAVE_IDLE_CYCLES,2,flat_or_saturated,2,1.0,1.0,0.0,0.0,0.0,0.0,167520.0,0.0,33504.0,0.0,0.0,33504.0,0.0,0.0,33504.0,0.0,0.0,33504.0,0.0,0.0,33504.0,0.0,0.0,False,False
UCHE,UCHE_STARVED_CYCLES_VBIF_DECMP,2,strong_width_scaling,1,0.5,24.98295918367347,35.33123970576449,1.4142135623730951,0.2380564897097274,1.010681317933204,159618.0,217279.7717230023,5439.0,762.2611101190982,0.1401472899649013,3244.5,4588.415903119507,1.414213562373095,6868.5,9713.525853159603,1.414213562373095,21649.5,30617.01651859632,1.414213562373095,122416.5,173123.07455824598,1.414213562373095,False,False
SP,SP_UCHE_WRITE_TRANS,2,strong_width_scaling,1,0.5,8.0,11.313708498984761,1.4142135623730951,0.22564836941563282,1.0950985780181328,155648.0,139022.85003552472,8192.0,0.0,0.0,16384.0,0.0,0.0,32768.0,0.0,0.0,32768.0,46340.95001184158,1.4142135623730951,65536.0,92681.90002368316,1.4142135623730951,False,False
SP,SP_LB_READ_XFER_ALU,2,active_mixed,1,0.5,0.9709461945600181,1.3731252766813233,1.414213562373095,0.23381202424445077,1.0046787373071855,146444.0,157134.68312883697,35332.0,1.4142135623730951,4.002642257367528e-05,23555.5,33312.50756847944,1.4142135623730951,25092.0,35485.4467070657,1.414213562373095,28160.0,39824.25391642636,1.4142135623730951,34304.5,48513.889150427836,1.414213562373095,False,False
TP,TP_L1_5_L2_REQUESTS,2,strong_width_scaling,1,0.5,8.0,11.313708498984761,1.4142135623730951,0.18837488057962426,1.1478112514469783,139264.0,162193.32504144553,8192.0,0.0,0.0,16384.0,0.0,0.0,16384.0,23170.47500592079,1.4142135623730951,32768.0,46340.95001184158,1.4142135623730951,65536.0,92681.90002368316,1.4142135623730951,False,False
TP,TP_TPA2TPC_TRANS,2,strong_width_scaling,1,0.5,8.0,11.313708498984761,1.4142135623730951,0.18837488057962426,1.1478112514469783,139264.0,162193.32504144553,8192.0,0.0,0.0,16384.0,0.0,0.0,16384.0,23170.47500592079,1.4142135623730951,32768.0,46340.95001184158,1.4142135623730951,65536.0,92681.90002368316,1.4142135623730951,False,False
SP,SP_CCHE_NONUAV_TOTAL_DUALQUAD,2,strong_width_scaling,1,0.5,8.0,11.313708498984761,1.4142135623730951,0.26169843809030097,1.0441160819739357,131072.0,173778.56254440593,8192.0,0.0,0.0,8192.0,11585.237502960395,1.4142135623730951,16384.0,23170.47500592079,1.4142135623730951,32768.0,46340.95001184158,1.4142135623730951,65536.0,92681.90002368316,1.4142135623730951,False,False
SP,SP_CCHE_UAV_TOTAL_DUALQUAD,2,strong_width_scaling,1,0.5,8.0,11.313708498984761,1.4142135623730951,0.26169843809030097,1.0441160819739357,131072.0,173778.56254440593,8192.0,0.0,0.0,8192.0,11585.237502960395,1.4142135623730951,16384.0,23170.47500592079,1.4142135623730951,32768.0,46340.95001184158,1.4142135623730951,65536.0,92681.90002368316,1.4142135623730951,False,False
SP,SP_CCHE_UAV_TOTAL_REQ,2,strong_width_scaling,1,0.5,8.0,11.313708498984761,1.4142135623730951,0.26169843809030097,1.0441160819739357,131072.0,173778.56254440593,8192.0,0.0,0.0,8192.0,11585.237502960395,1.4142135623730951,16384.0,23170.47500592079,1.4142135623730951,32768.0,46340.95001184158,1.4142135623730951,65536.0,92681.90002368316,1.4142135623730951,False,False
SP,SP_QUADS,2,flat_or_saturated,2,1.0,0.5,0.7071067811865476,1.4142135623730951,-0.43404614656470597,0.6138339471675873,131072.0,46340.95001184158,32768.0,0.0,0.0,32768.0,0.0,0.0,32768.0,0.0,0.0,16384.0,23170.47500592079,1.4142135623730951,16384.0,23170.47500592079,1.4142135623730951,False,False
UCHE,UCHE_VBIF_STALL_WRITE_DATA,2,strong_width_scaling,1,0.5,6.60889963036679,9.34639548962725,1.4142135623730951,0.2121916580037728,0.9741029221461455,129659.0,169704.21327120904,8347.0,1856.8624073958738,0.22245865669053239,9610.0,13590.592334405443,1.414213562373095,21746.5,30754.19523414651,1.4142135623730951,43468.5,61473.742236014885,1.4142135623730951,46487.0,65742.54587403807,1.4142135623730951,False,False
SP,SP_CCHE_NONUAV_TOTAL_REQ,2,flat_or_saturated,2,1.0,0.5,0.7071067811865476,1.4142135623730951,-0.23830156190969906,0.33700930078738817,110592.0,104267.13752664355,36864.0,0.0,0.0,18432.0,26066.784381660887,1.414213562373095,18432.0,26066.784381660887,1.414213562373095,18432.0,26066.784381660887,1.414213562373095,18432.0,26066.784381660887,1.414213562373095,False,False
SP,SP_BRANCH_NOT_TAKEN,2,flat_or_saturated,2,1.0,0.6071428571428571,0.858629662869379,1.414213562373095,0.0,0.6740186015747763,98304.0,98474.51877516335,28672.0,0.0,0.0,17408.0,24618.629693790837,1.414213562373095,17408.0,24618.629693790837,1.414213562373095,17408.0,24618.629693790837,1.414213562373095,17408.0,24618.629693790837,1.414213562373095,False,False
SP,SP_LB_ALU_READ_CONS,2,moderate_width_scaling,1,0.5,1.0887688235038842,1.5397516364881916,1.4142135623730951,0.25561462152366354,1.035512266074407,97292.0,105001.11436551518,23044.0,1.4142135623730951,6.137014243938097e-05,14339.5,20279.115377648995,1.414213562373095,15876.0,22452.054516235257,1.4142135623730951,18944.0,26790.861725595914,1.4142135623730951,25088.5,35480.496959597396,1.4142135623730951,False,False
LRZ,LRZ_BUSY_CYCLES,2,strong_width_scaling,1,0.5,5.611881645862228,7.936399134011009,1.414213562373095,0.43304137770006873,0.7417091357678891,95036.0,33101.082640904664,4545.5,310.41987694089437,0.06829169001009666,8861.5,64.34671708797582,0.007261379798902648,19021.5,147.78531726798843,0.007769382922902423,38330.5,709.2281015301072,0.018502970259456755,24277.0,34332.86265373163,1.4142135623730951,False,False
LRZ,LRZ_NEVER_COUNT,2,strong_width_scaling,1,0.5,5.557124913932911,7.857782664209013,1.41400144605493,0.42814595369732744,0.746095940577551,94906.0,33181.692813959926,4568.5,325.9762261269984,0.07135300998730403,9062.5,38.890872965260115,0.004291406672028702,19100.5,309.00566337852126,0.016177883478365553,38067.5,231.22391744800103,0.00607405050103109,24107.0,34086.78949387871,1.4139789062877466,False,False
SP,SP_TEX_CONTROL_WORKING_CYCLES,2,strong_width_scaling,1,0.5,4.422581056931325,6.2544741114066165,1.4142135623730951,0.1760745113680266,1.1651874186225053,92534.5,74676.8400543301,7804.0,42.42640687119285,0.005436494986057516,11894.5,60.10407640085654,0.0050530981883102725,19963.5,198.69700551341987,0.009953014527183102,18226.0,25775.45638781203,1.4142135623730951,34646.5,48997.55018875944,1.414213562373095,False,False
SP,SP_EFU_WORKING_CYCLES,2,strong_width_scaling,1,0.5,4.5,6.363961030678928,1.414213562373095,0.26073144117931807,1.0427485418276508,86016.0,110059.75627812375,8192.0,0.0,0.0,8192.0,11585.237502960395,1.4142135623730951,12288.0,17377.85625444059,1.414213562373095,20480.0,28963.093757400988,1.4142135623730951,36864.0,52133.568763321775,1.414213562373095,False,False
UCHE,UCHE_VBIF_READ_BEATS_TP,2,strong_width_scaling,1,0.5,32.0,45.254833995939045,1.4142135623730951,0.23412636040460155,1.005123275768015,83448.0,115116.98397716993,2048.0,0.0,0.0,2048.0,2896.309375740099,1.4142135623730951,4096.0,5792.618751480198,1.4142135623730951,9720.0,13746.155826266484,1.4142135623730951,65536.0,92681.90002368316,1.4142135623730951,False,False
CP,CP_PREEMPTION_REACTION_DELAY,2,active_mixed,1,0.5,0.0,0.0,,-0.08966377550504179,0.42278849342294433,77278.5,38474.38707114124,787.5,1113.6931803688124,1.4142135623730951,7945.5,11236.633859835427,1.4142135623730951,7980.5,11286.131334518484,1.414213562373095,58227.0,58804.41413703567,1.0099166046170276,2338.0,3306.431308828296,1.414213562373095,False,False
UCHE,UCHE_VBIF_WRITE_BEATS_CH0,2,strong_width_scaling,1,0.5,8.0,11.313708498984761,1.4142135623730951,0.26169843809030097,1.0441160819739357,65536.0,86889.28127220296,4096.0,0.0,0.0,4096.0,5792.618751480198,1.4142135623730951,8192.0,11585.237502960395,1.4142135623730951,16384.0,23170.47500592079,1.4142135623730951,32768.0,46340.95001184158,1.4142135623730951,False,False
UCHE,UCHE_VBIF_WRITE_BEATS_CH1,2,strong_width_scaling,1,0.5,8.0,11.313708498984761,1.4142135623730951,0.26169843809030097,1.0441160819739357,65536.0,86889.28127220296,4096.0,0.0,0.0,4096.0,5792.618751480198,1.4142135623730951,8192.0,11585.237502960395,1.4142135623730951,16384.0,23170.47500592079,1.4142135623730951,32768.0,46340.95001184158,1.4142135623730951,False,False
SP,SP_WAVE_EMIT_CYCLES,2,flat_or_saturated,2,1.0,1.0,0.0,0.0,0.0,0.0,56320.0,0.0,11264.0,0.0,0.0,11264.0,0.0,0.0,11264.0,0.0,0.0,11264.0,0.0,0.0,11264.0,0.0,0.0,False,False
SP,SP_WAVE_OUTPUT_CYCLES,2,flat_or_saturated,2,1.0,0.5,0.7071067811865476,1.4142135623730951,-0.43404614656470597,0.6138339471675873,45056.0,15929.701566570542,11264.0,0.0,0.0,11264.0,0.0,0.0,11264.0,0.0,0.0,5632.0,7964.850783285271,1.414213562373095,5632.0,7964.850783285271,1.414213562373095,False,False
UCHE,UCHE_VBIF_LATENCY_SAMPLES,2,strong_width_scaling,1,0.5,32.0,45.254833995939045,1.4142135623730951,0.23412636040460155,1.005123275768015,41724.0,57558.49198858497,1024.0,0.0,0.0,1024.0,1448.1546878700494,1.4142135623730951,2048.0,2896.309375740099,1.4142135623730951,4860.0,6873.077913133242,1.4142135623730951,32768.0,46340.95001184158,1.4142135623730951,False,False
UCHE,UCHE_VBIF_READ_BEATS_CH0,2,strong_width_scaling,1,0.5,32.0,45.254833995939045,1.4142135623730951,0.23412636040460155,1.005123275768015,41724.0,57558.49198858497,1024.0,0.0,0.0,1024.0,1448.1546878700494,1.4142135623730951,2048.0,2896.309375740099,1.4142135623730951,4860.0,6873.077913133242,1.4142135623730951,32768.0,46340.95001184158,1.4142135623730951,False,False
UCHE,UCHE_VBIF_READ_BEATS_CH1,2,strong_width_scaling,1,0.5,32.0,45.254833995939045,1.4142135623730951,0.23412636040460155,1.005123275768015,41724.0,57558.49198858497,1024.0,0.0,0.0,1024.0,1448.1546878700494,1.4142135623730951,2048.0,2896.309375740099,1.4142135623730951,4860.0,6873.077913133242,1.4142135623730951,32768.0,46340.95001184158,1.4142135623730951,False,False
UCHE,UCHE_TPH_CONFLICT_CL_CCHE,2,strong_width_scaling,1,0.5,32.30875202593193,45.69147529842215,1.4142135623730951,0.25707549342720104,1.0375782509332796,40296.5,56340.14700460055,537.5,112.42997820866105,0.20917205248122986,2093.0,2959.948986046888,1.4142135623730951,6701.0,9476.64508146211,1.414213562373095,11030.5,15599.482699756425,1.4142135623730951,19934.5,28191.640259126463,1.4142135623730951,False,False
HLSQ,HLSQ_VS_DATA_WAIT_PROGRAMMING,2,flat_or_saturated,2,1.0,0.3632943143812709,0.5137757465310283,1.4142135623730951,-0.7475597293912811,0.1470675157861093,35748.0,3054.7012947258854,7203.0,38.18376618407357,0.0053010920705363835,8343.0,691.5504320004435,0.0828898995565676,9060.0,0.0,0.0,8535.0,97.58073580374356,0.011433009467339609,2607.0,3686.854757106659,1.4142135623730951,False,False
VPC,VPC_FE_BUSY_CYCLES,2,flat_or_saturated,2,1.0,0.46262886597938147,0.6542560166133262,1.4142135623730951,-0.6464060967341272,0.3296261791122345,33558.0,16122.034611053283,8473.5,1185.81807204984,0.13994430542867056,8424.0,237.58787847867995,0.02820368927809591,8194.5,2725.896641474141,0.3326495382847203,4158.0,5880.299992347329,1.414213562373095,4308.0,6092.432026703294,1.4142135623730951,False,False
VPC,VPC_FE_VS_BUSY_CYCLES,2,flat_or_saturated,2,1.0,0.5412629468760441,0.7654614002821297,1.4142135623730951,-0.008289751483826158,0.984937637904039,30471.0,18773.685040502838,8877.0,144.2497833620557,0.016249834782252528,8439.0,25.45584412271571,0.0030164526748093032,4047.0,5723.322286923915,1.414213562373095,4248.0,6007.579212960908,1.4142135623730951,4860.0,6873.077913133242,1.4142135623730951,False,False
UCHE,UCHE_CCHE_TPH_QUEUE_FULL,2,active_mixed,1,0.5,,0.0,,0.9619571100993044,0.0,30352.0,42924.21004514818,0.0,0.0,,3148.5,4452.651401131689,1.414213562373095,3080.5,4356.484878890319,1.414213562373095,4980.0,7042.783540618013,1.414213562373095,19143.0,27072.290224508157,1.414213562373095,False,False
CP,CP_SQE_RRB_STARVE,2,flat_or_saturated,2,1.0,0.5804719715413247,0.3617939576448853,0.6232754988741582,-0.08515848520954611,0.545720577528579,27547.0,5778.476615856466,9777.5,713.4707422172264,0.07297067166629777,3324.0,8.48528137423857,0.0025527320620452976,3399.5,224.15284963613556,0.06593700533494207,5499.5,3136.0185745623385,0.5702370351054348,5546.5,3123.2906525009803,0.5631101870550762,False,False
CP,CP_SQE_PM4_STARVE_RB,2,flat_or_saturated,2,1.0,1.261290039635163,0.24946183756358992,0.19778308693831317,0.4623664100272118,0.17374685972134626,26164.0,1004.0916292848975,4417.0,550.129075763134,0.12454812672925832,5397.0,56.568542494923804,0.010481479061501538,5358.5,502.7529214236353,0.09382344339341893,5489.0,586.8986283848344,0.10692268689831197,5502.5,408.0006127446379,0.07414822585091102,False,False
SP,SP_LB_READ_ALU_BLOCK_OTHER,2,flat_or_saturated,2,1.0,0.0,0.0,,-0.8682521696184983,0.00038483095440376675,25114.5,5340.777518301993,6809.5,17.67766952966369,0.0025960304764907393,7858.0,14.142135623730951,0.001799711838092511,6647.5,28.991378028648448,0.004361245284490177,3799.5,5373.304430236574,1.414213562373095,0.0,0.0,,False,False
UCHE,UCHE_BANK_REQ4,2,strong_width_scaling,1,0.5,8.084539473684211,11.433265369224856,1.4142135623730951,0.2616975298495633,1.0441147975275664,24537.0,32539.639856642545,1524.0,5.656854249492381,0.0037118466204018245,1532.0,2166.575177555582,1.4142135623730951,3048.0,4310.522938113194,1.4142135623730951,6144.5,8689.635234001482,1.414213562373095,12288.5,17378.56336122178,1.4142135623730951,False,False
UCHE,UCHE_BANK_REQ0,2,strong_width_scaling,1,0.5,8.08421052631579,11.432800167395127,1.4142135623730951,0.26169769362516515,1.044115029141244,24534.5,32547.418031235597,1520.0,0.0,0.0,1532.0,2166.575177555582,1.4142135623730951,3050.0,4313.35136523794,1.414213562373095,6144.5,8689.635234001482,1.414213562373095,12288.0,17377.85625444059,1.414213562373095,False,False
UCHE,UCHE_BANK_REQ5,2,strong_width_scaling,1,0.5,8.126984126984127,11.49329117357182,1.414213562373095,0.2616982663637628,1.0441158391159364,24528.0,32538.22564308017,1516.0,5.656854249492381,0.0037314342015121243,1520.0,2149.6046148071046,1.4142135623730951,3060.0,4327.493500861671,1.4142135623730951,6144.0,8688.928127220295,1.414213562373095,12288.0,17377.85625444059,1.414213562373095,False,False
UCHE,UCHE_BANK_REQ1,2,strong_width_scaling,1,0.5,8.126984126984127,11.49329117357182,1.414213562373095,0.26169826636376275,1.0441158391159364,24524.0,32543.882497329665,1512.0,0.0,0.0,1520.0,2149.6046148071046,1.4142135623730951,3060.0,4327.493500861671,1.4142135623730951,6144.0,8688.928127220295,1.414213562373095,12288.0,17377.85625444059,1.414213562373095,False,False
UCHE,UCHE_BANK_REQ3,2,strong_width_scaling,1,0.5,8.0,11.313708498984761,1.4142135623730951,0.2616953005580945,1.044111644833337,24516.0,32532.56878883068,1524.0,16.97056274847714,0.011135539861205471,1528.0,2160.9183233060894,1.4142135623730951,3032.0,4287.895521115224,1.4142135623730951,6144.0,8688.928127220295,1.414213562373095,12288.0,17377.85625444059,1.414213562373095,False,False
UCHE,UCHE_BANK_REQ2,2,strong_width_scaling,1,0.5,8.001302083333334,11.315549922894101,1.4142135623730951,0.26169053805736564,1.0441049096402155,24500.0,32487.31395483474,1532.0,5.656854249492381,0.0036924636093292303,1524.0,2155.261469056597,1.4142135623730951,3009.0,4255.368609180643,1.4142135623730951,6145.0,8690.342340782669,1.414213562373095,12290.0,17380.684681565337,1.414213562373095,False,False
UCHE,UCHE_BANK_REQ6,2,strong_width_scaling,1,0.5,8.084539473684211,11.433265369224856,1.4142135623730951,0.2616915495679141,1.0441063401321513,24487.0,32480.242887022872,1520.0,0.0,0.0,1524.0,2155.261469056597,1.4142135623730951,3009.5,4256.07571596183,1.4142135623730951,6145.0,8690.342340782669,1.414213562373095,12288.5,17378.56336122178,1.4142135623730951,False,False
UCHE,UCHE_BANK_REQ7,2,strong_width_scaling,1,0.5,8.126984126984127,11.49329117357182,1.414213562373095,0.26169434618585574,1.0441102951471732,24483.0,32474.586032773383,1516.0,5.656854249492381,0.0037314342015121243,1516.0,2143.947760557612,1.4142135623730951,3019.0,4269.510744804374,1.414213562373095,6144.0,8688.928127220295,1.414213562373095,12288.0,17377.85625444059,1.414213562373095,False,False
SP,SP_LB_LDST_RW_LM_BLOCKED,2,flat_or_saturated,2,1.0,0.0,0.0,,-0.8662600737273478,0.002737909329123823,21397.0,4478.814352035592,5694.5,6.363961030678928,0.001117562741360774,7018.5,12.020815280171307,0.0017127328175780164,5490.0,43.840620433565945,0.007985541062580318,3194.0,4516.998118219665,1.414213562373095,0.0,0.0,,False,False
SP,SP_TTU_BUSY_CYCLES,2,flat_or_saturated,2,1.0,0.0,0.0,,-0.8662600737273478,0.002737909329123823,21397.0,4478.814352035592,5694.5,6.363961030678928,0.001117562741360774,7018.5,12.020815280171307,0.0017127328175780164,5490.0,43.840620433565945,0.007985541062580318,3194.0,4516.998118219665,1.414213562373095,0.0,0.0,,False,False
SP,SP_GPR_WRITE_CONFLICT,2,active_mixed,2,1.0,1.614444591839168,0.03200262308222075,0.019822682824787132,0.5645112848660272,0.029849109972729337,21013.5,28.991378028648448,2837.5,30.405591591021544,0.0107156269924305,4248.5,34.64823227814083,0.008155403619663605,4568.0,32.526911934581186,0.007120602437517773,4779.0,26.870057685088806,0.0056225272410731966,4580.5,41.71930009000631,0.009108023161228317,False,False
VPC,VPC_BE_BUSY_CYCLES,2,flat_or_saturated,2,1.0,0.627094303494495,0.8868452688888246,1.4142135623730951,0.220978269447282,0.9865290672168586,20460.0,17785.149760404045,7075.5,1143.3916651786474,0.16159870895041303,3138.0,4437.802158726772,1.414213562373095,3138.0,4437.802158726772,1.414213562373095,3178.5,4495.077808002882,1.414213562373095,3930.0,5557.859300126263,1.414213562373095,False,False
UCHE,UCHE_ARBITER_STALL_CYCLES_VBIF,2,strong_width_scaling,1,0.5,6.180228136882129,8.740162449738513,1.4142135623730951,0.21380492697965214,0.9763844290115897,18895.0,17889.801564019654,3780.0,3486.0364312496795,0.9222318601189629,2293.5,3243.4988053026937,1.4142135623730951,2814.5,3980.304071299076,1.4142135623730951,1880.0,2658.721497261419,1.4142135623730951,8127.0,11493.313621406143,1.414213562373095,False,False
SP,SP_BRANCH_INS_DIVERGENCY_COUNT,2,flat_or_saturated,2,1.0,0.5,0.7071067811865476,1.4142135623730951,-0.23830156190969912,0.3370093007873882,18432.0,17377.85625444059,6144.0,0.0,0.0,3072.0,4344.464063610148,1.414213562373095,3072.0,4344.464063610148,1.414213562373095,3072.0,4344.464063610148,1.414213562373095,3072.0,4344.464063610148,1.414213562373095,False,False
UCHE,UCHE_STALL_CYCLES_ARBITER,2,strong_width_scaling,1,0.5,5.918859649122807,8.370531589572334,1.4142135623730951,0.20914246442873613,0.9697907112380276,17038.0,15475.739013048778,3617.5,3503.714100779343,0.9685457085775654,2259.0,3194.708437400822,1.4142135623730951,2630.5,3720.0887758224267,1.4142135623730951,1783.5,2522.249888492415,1.414213562373095,6747.5,9542.406012112458,1.414213562373095,False,False
TSE,TSE_LRZ_BARY_INTF_WORKING_CYCLE_L1,2,flat_or_saturated,2,1.0,0.4112733171127332,0.5816283029029979,1.414213562373095,-0.49659238967130304,0.02826909086964523,16420.0,17192.594277769716,5214.0,1344.9170978168133,0.25794344031776245,3059.5,4326.786394080485,1.4142135623730951,2499.0,3534.1196923703646,1.4142135623730951,3112.0,4401.032606105072,1.4142135623730951,2535.5,3585.7384873969827,1.4142135623730951,False,False
UCHE,UCHE_EVICTS,2,strong_width_scaling,1,0.5,8.0,11.313708498984761,1.4142135623730951,0.26169843809030097,1.0441160819739357,16384.0,21722.32031805074,1024.0,0.0,0.0,1024.0,1448.1546878700494,1.4142135623730951,2048.0,2896.309375740099,1.4142135623730951,4096.0,5792.618751480198,1.4142135623730951,8192.0,11585.237502960395,1.4142135623730951,False,False
VPC,VPC_FE_WORKING_CYCLES,2,flat_or_saturated,2,1.0,0.41471310560392943,0.5864928984389426,1.414213562373095,-0.7150320894686316,0.23479443609713463,15394.0,6747.212906082036,4096.5,540.9366876077089,0.1320485017960964,3708.0,0.0,0.0,3849.0,916.4103884177656,0.23809051400825296,1883.0,2662.964137948538,1.414213562373095,1857.5,2626.9016921080242,1.4142135623730951,False,False
VPC,VPC_BE_STARVE_CYCLES_LRZ,2,flat_or_saturated,2,1.0,0.3378995433789954,0.47786211696625125,1.414213562373095,-0.5992565294041861,0.173458109649255,15072.0,15782.62335608374,4912.5,1414.9206691542815,0.28802456369552804,2904.0,4106.876185131468,1.4142135623730951,2313.0,3271.0759697689687,1.414213562373095,2944.5,4164.1518344075785,1.4142135623730951,1998.0,2825.598697621444,1.4142135623730951,False,False
TSE,TSE_VPC_STARVE_TSE,2,flat_or_saturated,2,1.0,0.3563049853372434,0.5038913426050764,1.414213562373095,-0.5191491941917408,0.060169229746247055,14539.5,14528.923033039991,5202.0,1323.703894381217,0.25446057177647385,2467.5,3489.571965155612,1.414213562373095,2149.5,3039.8520523209677,1.414213562373095,2533.5,3582.9100602722365,1.4142135623730951,2187.0,3092.885060909959,1.4142135623730951,False,False
TSE,TSE_BE_BUSY_CYCLES,2,flat_or_saturated,2,1.0,0.6146179401993356,0.8692010267077163,1.4142135623730951,0.016635626402876857,1.2641979321248276,14286.0,6393.659515488763,3607.5,6.363961030678928,0.0017640917617959605,3310.5,341.5325753131024,0.10316646286455292,3337.5,345.77521600022175,0.1036030609738492,1810.5,2560.4336546764885,1.414213562373095,2220.0,3139.554108468271,1.414213562373095,False,False
RB,RB_ZPROC_WORKING_CYCLES,2,flat_or_saturated,2,1.0,0.49760191846522783,0.7037153817563963,1.4142135623730951,-0.12805439422916437,0.49292234053442124,13605.0,13410.98721198406,4563.0,623.668181006535,0.1366794172707725,2004.0,2834.0839789956826,1.4142135623730951,2463.0,3483.2080041249333,1.4142135623730951,2085.0,2948.635277547903,1.414213562373095,2490.0,3521.3917703090065,1.414213562373095,False,False
UCHE,UCHE_DBANK_CONFLICT_CL_CCHE,2,strong_width_scaling,1,0.5,4.572392086330935,6.46633890097662,1.414213562373095,0.23701175898776258,1.0092038455771737,12449.0,16171.532085736342,1063.0,69.29646455628166,0.06518952451202414,1486.5,2102.2284604676056,1.414213562373095,2523.0,3568.0608178673187,1.414213562373095,2292.0,3241.3774849591337,1.414213562373095,5084.5,7190.568857886002,1.4142135623730951,False,False
PC,PC_S_WORKING_CYCLES,2,flat_or_saturated,2,1.0,0.8853725564385702,0.15686338284846452,0.1771721765122818,-0.5969455665744512,0.11863476244162532,12331.5,311.8340905032675,2517.0,127.27922061357856,0.05056782702168397,2422.5,6.363961030678928,0.002627022097287483,2755.5,460.32651455244246,0.1670573451469579,2418.0,0.0,0.0,2218.5,282.13560569343247,0.1271740390774994,False,False
RB,RB_STARVE_CYCLES_LRZ_TILE,2,flat_or_saturated,2,1.0,0.610939907550077,0.8639995030522838,1.4142135623730951,0.22358362849658564,0.9902136013192354,12042.0,11497.556262093263,3903.0,12.727922061357855,0.0032610612506681668,1887.0,2668.6209921980303,1.414213562373095,1905.0,2694.076836320746,1.4142135623730951,1968.0,2783.1722907502512,1.4142135623730951,2379.0,3364.4140648855932,1.4142135623730951,False,False
