run,group,chunk,counter,width,region_index,region_start_s,region_end_s,samples,total,max,mean,active_mean,active_samples,csv_path
sweep_20260625_152944,TSE,15,TSE_FE_BR_STALLS_DUETO_BV_POLY,512,3,0.441789,0.500608,40,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk015.csv
sweep_20260625_152944,TSE,15,TSE_FE_BV_STALLS_DUETO_BR_CLIP,512,3,0.441789,0.500608,40,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk015.csv
sweep_20260625_152944,TSE,15,TSE_FE_BV_STALLS_DUETO_BR_POLY,512,3,0.441789,0.500608,40,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk015.csv
sweep_20260625_152944,TSE,15,TSE_FE_BR_STALLS_DUETO_BV_CLIP,1024,4,0.634295,0.693474,39,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk015.csv
sweep_20260625_152944,TSE,15,TSE_FE_BR_STALLS_DUETO_BV_POLY,1024,4,0.634295,0.693474,39,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk015.csv
sweep_20260625_152944,TSE,15,TSE_FE_BV_STALLS_DUETO_BR_CLIP,1024,4,0.634295,0.693474,39,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk015.csv
sweep_20260625_152944,TSE,15,TSE_FE_BV_STALLS_DUETO_BR_POLY,1024,4,0.634295,0.693474,39,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk015.csv
sweep_20260625_152944,TSE,15,TSE_FE_BR_STALLS_DUETO_BV_CLIP,2048,5,0.844253,0.902618,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk015.csv
sweep_20260625_152944,TSE,15,TSE_FE_BR_STALLS_DUETO_BV_POLY,2048,5,0.844253,0.902618,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk015.csv
sweep_20260625_152944,TSE,15,TSE_FE_BV_STALLS_DUETO_BR_CLIP,2048,5,0.844253,0.902618,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk015.csv
sweep_20260625_152944,TSE,15,TSE_FE_BV_STALLS_DUETO_BR_POLY,2048,5,0.844253,0.902618,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk015.csv
sweep_20260625_152944,TSE,16,TSE_FE_BV_STALLS_DUETO_BR,128,1,0.049915,0.112017,43,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_BE_STALL_CYCLES_LRZ_PRIM,128,1,0.049915,0.112017,43,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_FE_EARLY_BFCULL_GBCLIPPED_PRIM,128,1,0.049915,0.112017,43,1551.0,753.0,36.06976744186046,517.0,3,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_REG_PROGRAMMING_WORKING_CYCLE_L1,128,1,0.049915,0.112017,43,1443.0,726.0,33.55813953488372,481.0,3,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_FE_BV_STALLS_DUETO_BR,256,2,0.248662,0.307354,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_BE_STALL_CYCLES_LRZ_PRIM,256,2,0.248662,0.307354,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_FE_EARLY_BFCULL_GBCLIPPED_PRIM,256,2,0.248662,0.307354,41,1551.0,1329.0,37.829268292682926,775.5,2,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_REG_PROGRAMMING_WORKING_CYCLE_L1,256,2,0.248662,0.307354,41,1443.0,1227.0,35.19512195121951,721.5,2,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_FE_BV_STALLS_DUETO_BR,512,3,0.441789,0.500608,39,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_BE_STALL_CYCLES_LRZ_PRIM,512,3,0.441789,0.500608,39,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_FE_EARLY_BFCULL_GBCLIPPED_PRIM,512,3,0.441789,0.500608,39,1551.0,876.0,39.76923076923077,517.0,3,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_REG_PROGRAMMING_WORKING_CYCLE_L1,512,3,0.441789,0.500608,39,1451.0,842.0,37.205128205128204,483.6666666666667,3,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_FE_BV_STALLS_DUETO_BR,1024,4,0.634295,0.693474,42,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_BE_STALL_CYCLES_LRZ_PRIM,1024,4,0.634295,0.693474,42,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_FE_EARLY_BFCULL_GBCLIPPED_PRIM,1024,4,0.634295,0.693474,42,1551.0,1329.0,36.92857142857143,775.5,2,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_REG_PROGRAMMING_WORKING_CYCLE_L1,1024,4,0.634295,0.693474,42,1495.0,1279.0,35.595238095238095,747.5,2,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_FE_BV_STALLS_DUETO_BR,2048,5,0.844253,0.902618,38,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_BE_STALL_CYCLES_LRZ_PRIM,2048,5,0.844253,0.902618,38,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_FE_EARLY_BFCULL_GBCLIPPED_PRIM,2048,5,0.844253,0.902618,38,1551.0,1329.0,40.81578947368421,775.5,2,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,16,TSE_REG_PROGRAMMING_WORKING_CYCLE_L1,2048,5,0.844253,0.902618,38,1473.0,1257.0,38.76315789473684,736.5,2,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk016.csv
sweep_20260625_152944,TSE,17,TSE_REG_PROGRAMMING_ONLY_CYCLE_L0,128,1,0.049915,0.112017,44,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_COMMON_RAM_WORKING_CYCLE_L2,128,1,0.049915,0.112017,44,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_COMMON_RAM_RD_WORKING_CYCLE_L3,128,1,0.049915,0.112017,44,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_COMMON_RAM_WR_WORKING_CYCLE_L3,128,1,0.049915,0.112017,44,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_REG_PROGRAMMING_ONLY_CYCLE_L0,256,2,0.248662,0.307354,42,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_COMMON_RAM_WORKING_CYCLE_L2,256,2,0.248662,0.307354,42,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_COMMON_RAM_RD_WORKING_CYCLE_L3,256,2,0.248662,0.307354,42,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_COMMON_RAM_WR_WORKING_CYCLE_L3,256,2,0.248662,0.307354,42,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_REG_PROGRAMMING_ONLY_CYCLE_L0,512,3,0.441789,0.500608,37,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_COMMON_RAM_WORKING_CYCLE_L2,512,3,0.441789,0.500608,37,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_COMMON_RAM_RD_WORKING_CYCLE_L3,512,3,0.441789,0.500608,37,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_COMMON_RAM_WR_WORKING_CYCLE_L3,512,3,0.441789,0.500608,37,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_REG_PROGRAMMING_ONLY_CYCLE_L0,1024,4,0.634295,0.693474,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_COMMON_RAM_WORKING_CYCLE_L2,1024,4,0.634295,0.693474,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_COMMON_RAM_RD_WORKING_CYCLE_L3,1024,4,0.634295,0.693474,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_COMMON_RAM_WR_WORKING_CYCLE_L3,1024,4,0.634295,0.693474,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_REG_PROGRAMMING_ONLY_CYCLE_L0,2048,5,0.844253,0.902618,35,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_COMMON_RAM_WORKING_CYCLE_L2,2048,5,0.844253,0.902618,35,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_COMMON_RAM_RD_WORKING_CYCLE_L3,2048,5,0.844253,0.902618,35,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,17,TSE_COMMON_RAM_WR_WORKING_CYCLE_L3,2048,5,0.844253,0.902618,35,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk017.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_CODE_WORKING_CYCLE_L1,128,1,0.049915,0.112017,43,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_WORKING_CYCLE_L1,128,1,0.049915,0.112017,43,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_CTRL_WORKING_CYCLE_L2,128,1,0.049915,0.112017,43,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_VP_FMUL_WORKING_CYCLE_L2,128,1,0.049915,0.112017,43,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_CODE_WORKING_CYCLE_L1,256,2,0.248662,0.307354,40,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_WORKING_CYCLE_L1,256,2,0.248662,0.307354,40,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_CTRL_WORKING_CYCLE_L2,256,2,0.248662,0.307354,40,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_VP_FMUL_WORKING_CYCLE_L2,256,2,0.248662,0.307354,40,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_CODE_WORKING_CYCLE_L1,512,3,0.441789,0.500608,42,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_WORKING_CYCLE_L1,512,3,0.441789,0.500608,42,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_CTRL_WORKING_CYCLE_L2,512,3,0.441789,0.500608,42,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_VP_FMUL_WORKING_CYCLE_L2,512,3,0.441789,0.500608,42,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_CODE_WORKING_CYCLE_L1,1024,4,0.634295,0.693474,43,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_WORKING_CYCLE_L1,1024,4,0.634295,0.693474,43,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_CTRL_WORKING_CYCLE_L2,1024,4,0.634295,0.693474,43,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_VP_FMUL_WORKING_CYCLE_L2,1024,4,0.634295,0.693474,43,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_CODE_WORKING_CYCLE_L1,2048,5,0.844253,0.902618,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_WORKING_CYCLE_L1,2048,5,0.844253,0.902618,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_CTRL_WORKING_CYCLE_L2,2048,5,0.844253,0.902618,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,18,TSE_CLIP_VP_FMUL_WORKING_CYCLE_L2,2048,5,0.844253,0.902618,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk018.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_0_WORKING_CYCLE_L3,128,1,0.049915,0.112017,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_1_WORKING_CYCLE_L3,128,1,0.049915,0.112017,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_2_WORKING_CYCLE_L3,128,1,0.049915,0.112017,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_3_WORKING_CYCLE_L3,128,1,0.049915,0.112017,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_0_WORKING_CYCLE_L3,256,2,0.248662,0.307354,37,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_1_WORKING_CYCLE_L3,256,2,0.248662,0.307354,37,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_2_WORKING_CYCLE_L3,256,2,0.248662,0.307354,37,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_3_WORKING_CYCLE_L3,256,2,0.248662,0.307354,37,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_0_WORKING_CYCLE_L3,512,3,0.441789,0.500608,42,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_1_WORKING_CYCLE_L3,512,3,0.441789,0.500608,42,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_2_WORKING_CYCLE_L3,512,3,0.441789,0.500608,42,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_3_WORKING_CYCLE_L3,512,3,0.441789,0.500608,42,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_0_WORKING_CYCLE_L3,1024,4,0.634295,0.693474,37,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_1_WORKING_CYCLE_L3,1024,4,0.634295,0.693474,37,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_2_WORKING_CYCLE_L3,1024,4,0.634295,0.693474,37,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_3_WORKING_CYCLE_L3,1024,4,0.634295,0.693474,37,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_0_WORKING_CYCLE_L3,2048,5,0.844253,0.902618,39,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_1_WORKING_CYCLE_L3,2048,5,0.844253,0.902618,39,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_2_WORKING_CYCLE_L3,2048,5,0.844253,0.902618,39,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,19,TSE_CLIP_VP_FMUL_3_WORKING_CYCLE_L3,2048,5,0.844253,0.902618,39,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk019.csv
sweep_20260625_152944,TSE,20,TSE_CLIP_VP_FMUL_4_WORKING_CYCLE_L3,128,1,0.049915,0.112017,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk020.csv
sweep_20260625_152944,TSE,20,TSE_CLIP_VP_FMUL_5_WORKING_CYCLE_L3,128,1,0.049915,0.112017,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk020.csv
sweep_20260625_152944,TSE,20,TSE_CLIP_VP_FADD_WORKING_CYCLE_L2,128,1,0.049915,0.112017,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk020.csv
sweep_20260625_152944,TSE,20,TSE_CLIP_VP_FADD_0_WORKING_CYCLE_L3,128,1,0.049915,0.112017,41,0.0,0.0,0.0,0.0,0,/Users/jerryyun/adreno-gpu-profiler/results/perfcounter_sweeps/sweep_20260625_152944/07_TSE/TSE_chunk020.csv
