elapsed_s,LRZ_NEVER_COUNT,LRZ_BUSY_CYCLES,LRZ_STARVE_CYCLES_RAS
0.648889,0,0,1670286
0.650266,0,0,1665027
0.651745,37904,37829,1594432
0.652999,0,0,1671246
0.654380,0,0,1671751
0.655759,0,0,1668928
0.657137,0,0,1671231
0.658534,0,0,1689794
0.659911,0,0,1666159
0.661288,0,0,1670003
0.662666,0,0,1662288
0.664126,0,0,1835831
0.665553,0,0,1660835
0.666923,0,0,1658627
0.668293,0,0,1651916
0.669668,0,0,1674011
0.671041,0,0,1664009
0.672451,0,0,1752566
0.673863,0,0,1665297
0.675237,0,0,1662093
0.676804,0,0,1993284
0.678257,0,0,1666549
0.679635,0,0,1668245
0.681019,0,0,1675234
0.682394,0,0,1665478
0.683768,0,0,1663738
0.685145,0,0,1672755
0.686525,0,0,1668243
0.688032,0,0,1857097
0.689641,0,0,1945076
0.691195,0,0,1884895
0.692743,0,0,1874941
0.694335,0,0,1927171
0.695879,0,0,1868579
0.697423,0,0,1872061
0.698969,0,0,1871728
0.700517,0,0,1874552
0.701950,0,0,1708491
0.703464,0,0,1860820
0.705011,0,0,1874777
0.706557,0,0,1871196
0.708101,3,0,1874014
0.709651,0,0,1924361
0.711238,0,0,1869559
0.712799,0,0,1891269
0.714346,0,0,1871213
0.715888,0,0,1867349
0.717432,0,0,1871987
0.718977,0,0,1870083
0.720523,0,0,1872873
0.722068,0,0,1871066
0.723624,0,0,1884131
0.725171,0,0,1872532
0.726716,0,0,1870631
0.728258,0,0,1874251
0.729807,0,0,1870037
0.731350,24,0,1867563
0.732896,0,0,1873760
0.734455,0,0,1886958
0.735998,0,0,1869111
0.737413,0,0,1687278
0.738927,0,0,1858562
0.740473,0,0,1872892
0.742060,0,0,1923397
0.743604,0,0,1868163
0.745164,0,0,1890043
0.746709,0,0,1871294
0.748253,0,0,1876090
0.749803,0,0,1870086
0.751346,0,0,1867943
0.752892,0,0,1874151
0.754437,0,0,1871239
0.755868,0,0,1704981
0.757383,0,0,1861157
0.758928,0,0,1871693
0.760474,0,0,1870527
0.762017,4,0,1868690
0.763558,0,0,1866288
0.765123,0,0,1879352
0.766530,0,0,1693278
0.767912,0,0,1670907
0.769290,0,0,1665980
0.770664,0,0,1725276
0.772089,0,0,1732635
