elapsed_s,PC_US_STALL_CYCLES_UCHE0,PC_US_STALL_CYCLES_UCHE1,PC_US_UCHE_0_TRANS,PC_US_UCHE_1_TRANS,PC_US_BV_STALLED_BY_ATTR,PC_US_BV_STARVED_BY_RARB,PC_US_VPC_PRIM_COUNT_STALLS_BR,PC_US_VPC_PRIM_COUNT_STALLS_BV
1.576181,0,0,0,0,0,0,0,0
1.577890,0,0,0,0,0,0,0,0
1.579632,0,0,0,0,0,0,0,0
1.581374,0,0,0,0,0,0,0,0
1.583114,0,0,0,0,0,0,0,0
1.584762,0,0,0,0,0,0,0,0
1.586332,0,0,0,0,0,0,0,0
1.587891,0,0,0,0,0,0,0,0
1.589509,0,0,0,0,0,0,0,0
1.591062,0,0,0,0,0,0,0,0
1.592613,0,0,0,0,0,0,0,0
1.594158,0,0,0,0,0,0,0,0
1.595706,0,0,0,0,0,0,0,0
1.597468,0,0,0,0,0,0,0,0
1.599209,0,0,0,0,0,0,0,0
1.600949,0,0,0,0,0,0,0,0
1.602562,0,0,0,0,0,0,0,0
1.604195,0,0,0,0,0,0,0,0
1.605752,0,0,0,0,0,0,0,0
1.607321,0,0,0,0,0,0,0,0
1.608874,0,0,0,0,0,0,0,0
1.610425,0,0,0,0,0,0,0,0
1.612190,0,0,0,0,0,0,0,0
1.613930,0,0,0,0,0,0,0,0
1.615673,0,0,0,0,0,0,0,0
1.617414,0,0,0,0,0,0,0,0
1.619021,0,0,0,0,0,0,0,0
1.620796,0,0,0,0,0,0,0,0
1.622448,0,0,0,0,0,0,0,0
1.624316,0,0,0,0,0,0,0,0
1.625940,0,0,0,0,0,0,0,0
1.627432,0,0,0,0,0,0,0,0
1.628944,0,0,0,0,0,0,0,0
1.630362,0,0,0,0,0,0,0,0
1.631749,0,0,0,0,0,0,0,0
1.633134,0,0,0,0,0,0,0,0
1.634516,0,0,0,0,0,0,0,0
1.636218,0,0,0,0,0,0,0,0
1.639036,0,0,0,0,0,0,0,0
1.640702,0,0,0,0,0,0,0,0
1.642498,0,0,0,0,0,0,0,0
1.644433,0,0,0,0,0,0,0,0
1.646054,0,0,0,0,0,0,0,0
1.647702,0,0,0,0,0,0,0,0
1.649322,0,0,0,0,0,0,0,0
1.650934,0,0,0,0,0,0,0,0
1.652565,0,0,0,0,0,0,0,0
1.654234,0,0,0,0,0,0,0,0
1.655825,0,0,0,0,0,0,0,0
1.657399,0,0,0,0,0,0,0,0
1.659007,0,0,0,0,0,0,0,0
1.660591,0,0,0,0,0,0,0,0
1.662188,0,0,0,0,0,0,0,0
1.663756,0,0,0,0,0,0,0,0
1.665217,0,0,0,0,0,0,0,0
1.666663,0,0,0,0,0,0,0,0
1.668125,0,0,0,0,0,0,0,0
1.669662,0,0,0,0,0,0,0,0
1.671229,0,0,0,0,0,0,0,0
1.672779,0,0,0,0,0,0,0,0
1.674373,0,0,0,0,0,0,0,0
1.675937,0,0,0,0,0,0,0,0
1.677528,0,0,0,0,0,0,0,0
1.679058,0,0,0,0,0,0,0,0
1.947604,0,0,0,0,0,0,0,0
1.954492,0,0,0,0,0,0,0,0
1.955907,0,0,0,0,0,0,0,0
1.957448,0,0,0,0,0,0,0,0
1.958986,0,0,0,0,0,0,0,0
1.960651,0,0,0,0,0,0,0,0
1.962171,0,0,0,0,0,0,0,0
1.963675,0,0,0,0,0,0,0,0
1.965246,0,0,0,0,0,0,0,0
