elapsed_s,PC_RESERVED_56,PC_RESERVED_57,PC_RESERVED_58,PC_RESERVED_59,PC_S_BUSY_CYCLES,PC_S_WORKING_CYCLES,PC_S_STALL_CYCLES_VFD,PC_S_STALL_CYCLES_VPC_FE
0.889757,0,0,0,0,0,0,0,0
0.891334,0,0,0,0,0,0,0,0
0.892905,0,0,0,0,0,0,0,0
0.894524,0,0,0,0,0,0,0,0
0.896110,0,0,0,0,0,0,0,0
0.897681,0,0,0,0,0,0,0,0
0.899339,0,0,0,0,0,0,0,0
0.900901,0,0,0,0,0,0,0,0
0.902343,0,0,0,0,0,0,0,0
0.903885,0,0,0,0,0,0,0,0
0.905455,0,0,0,0,0,0,0,0
0.907041,0,0,0,0,0,0,0,0
0.908612,0,0,0,0,0,0,0,0
0.910184,0,0,0,0,0,0,0,0
0.911800,0,0,0,0,0,0,0,0
0.913369,0,0,0,0,0,0,0,0
0.914827,0,0,0,0,0,0,0,0
0.916217,0,0,0,0,0,0,0,0
0.917599,0,0,0,0,0,0,0,0
0.919171,0,0,0,0,0,0,0,0
0.920763,0,0,0,0,0,0,0,0
0.922174,0,0,0,0,0,0,0,0
0.923581,0,0,0,0,0,0,0,0
0.925115,0,0,0,0,0,0,0,0
0.926732,0,0,0,0,0,0,0,0
0.928193,0,0,0,0,0,0,0,0
0.929739,0,0,0,0,0,0,0,0
0.931202,0,0,0,0,0,0,0,0
0.932904,0,0,0,0,0,0,0,0
0.934501,0,0,0,0,0,0,0,0
0.936076,0,0,0,0,0,0,0,0
0.937648,0,0,0,0,0,0,0,0
0.939315,0,0,0,0,0,0,0,0
0.940889,0,0,0,0,0,0,0,0
0.942338,0,0,0,0,0,0,0,0
0.943765,0,0,0,0,0,0,0,0
0.945175,0,0,0,0,0,0,0,0
0.946589,0,0,0,0,0,0,0,0
0.947999,0,0,0,0,0,0,0,0
0.949426,0,0,0,0,0,0,0,0
0.950881,0,0,0,0,0,0,0,0
0.952423,0,0,0,0,0,0,0,0
0.954000,0,0,0,0,0,0,0,0
0.955577,0,0,0,0,0,0,0,0
0.957152,0,0,0,0,0,0,0,0
0.958773,0,0,0,0,0,0,0,0
0.960363,0,0,0,0,0,0,0,0
0.961938,0,0,0,0,0,0,0,0
0.963550,0,0,0,0,0,0,0,0
0.965115,0,0,0,0,0,0,0,0
0.966602,0,0,0,0,0,0,0,0
0.968147,0,0,0,0,0,0,0,0
0.969719,0,0,0,0,0,0,0,0
0.971310,0,0,0,0,0,0,0,0
0.972884,0,0,0,0,0,0,0,0
0.974503,0,0,0,0,0,0,0,0
