elapsed_s,VPC_FE_TSE_FE_TRANSACTIONS,VPC_FE_STALL_CYCLES_CCU,VPC_FE_NUM_WM_HIT,VPC_FE_STALL_DQ_WACK,VPC_FE_STALL_CYCLES_PRG_END_FE,VPC_FE_STALL_CYCLES_PRG_END_VPCVS
0.559380,0,0,0,0,0,0
0.560940,0,0,0,0,0,0
0.562504,0,0,0,0,0,0
0.564064,0,0,0,0,0,0
0.565638,0,0,0,0,0,0
0.567197,0,0,0,0,0,0
0.568631,0,0,0,0,0,0
0.570037,0,0,0,0,0,0
0.571566,0,0,0,0,0,0
0.573170,0,0,0,0,0,0
0.574730,0,0,0,0,0,0
0.576344,0,0,0,0,0,0
0.577906,0,0,0,0,0,0
0.579467,0,0,0,0,0,0
0.581028,0,0,0,0,0,0
0.582590,0,0,0,0,0,0
0.584149,0,0,0,0,0,0
0.585712,0,0,0,0,0,0
0.587285,0,0,0,0,0,0
0.588844,0,0,0,0,0,0
0.590409,0,0,0,0,0,0
0.592011,0,0,0,0,0,0
0.593573,0,0,0,0,0,0
0.595132,0,0,0,0,0,0
0.597168,0,0,0,0,0,0
0.598587,0,0,0,0,0,0
0.599980,0,0,0,0,0,0
0.601369,0,0,0,0,0,0
0.602759,0,0,0,0,0,0
0.604147,0,0,0,0,0,0
0.605536,0,0,0,0,0,0
0.606925,0,0,0,0,0,0
0.608352,0,0,0,0,0,0
0.609750,0,0,0,0,0,0
0.611142,0,0,0,0,0,0
0.612531,0,0,0,0,0,0
0.613921,0,0,0,0,0,0
0.615309,0,0,0,0,0,0
0.616696,0,0,0,0,0,0
0.618422,0,0,0,0,0,0
0.619821,0,0,0,0,0,0
0.621219,0,0,0,0,0,0
0.622606,0,0,0,0,0,0
0.624044,0,0,0,0,0,0
0.625409,0,0,0,0,0,0
0.626772,0,0,0,0,0,0
0.628135,0,0,0,0,0,0
0.629498,0,0,0,0,0,0
0.630868,0,0,0,0,0,0
0.632232,0,0,0,0,0,0
0.633595,0,0,0,0,0,0
0.634960,0,0,0,0,0,0
0.636324,0,0,0,0,0,0
0.637688,0,0,0,0,0,0
0.639055,0,0,0,0,0,0
0.640457,0,0,0,0,0,0
0.641885,0,0,0,0,0,0
0.643302,0,0,0,0,0,0
0.644720,0,0,0,0,0,0
0.646110,0,0,0,0,0,0
0.647529,0,0,0,0,0,0
0.648947,0,0,0,0,0,0
0.650364,0,0,0,0,0,0
0.651783,0,0,0,0,0,0
0.653127,0,0,0,0,0,0
0.654548,0,0,0,0,0,0
0.655994,0,0,0,0,0,0
0.657413,0,0,0,0,0,0
0.658832,0,0,0,0,0,0
0.660359,0,0,0,0,0,0
0.661741,0,0,0,0,0,0
0.663115,0,0,0,0,0,0
0.664484,0,0,0,0,0,0
0.665907,0,0,0,0,0,0
0.667271,0,0,0,0,0,0
0.668640,0,0,0,0,0,0
0.670030,0,0,0,0,0,0
0.671398,0,0,0,0,0,0
0.672767,0,0,0,0,0,0
0.674239,0,0,0,0,0,0
0.675560,0,0,0,0,0,0
0.676884,0,0,0,0,0,0
0.678218,0,0,0,0,0,0
0.679543,0,0,0,0,0,0
0.680735,0,0,0,0,0,0
0.682101,0,0,0,0,0,0
0.683425,0,0,0,0,0,0
0.684760,0,0,0,0,0,0
0.686092,0,0,0,0,0,0
0.687416,0,0,0,0,0,0
0.688756,0,0,0,0,0,0
0.690205,0,0,0,0,0,0
0.691601,0,0,0,0,0,0
0.693134,0,0,0,0,0,0
0.694543,0,0,0,0,0,0
0.695949,0,0,0,0,0,0
0.697339,0,0,0,0,0,0
0.698726,0,0,0,0,0,0
0.700162,0,0,0,0,0,0
0.701554,0,0,0,0,0,0
0.702942,0,0,0,0,0,0
0.704378,0,0,0,0,0,0
0.705768,0,0,0,0,0,0
0.707168,0,0,0,0,0,0
0.708558,0,0,0,0,0,0
0.709948,0,0,0,0,0,0
0.711340,0,0,0,0,0,0
0.712730,0,0,0,0,0,0
0.714204,0,0,0,0,0,0
0.715632,0,0,0,0,0,0
0.717031,0,0,0,0,0,0
0.718499,0,0,0,0,0,0
0.719890,0,0,0,0,0,0
0.721320,0,0,0,0,0,0
0.722717,0,0,0,0,0,0
0.724297,0,0,0,0,0,0
0.725859,0,0,0,0,0,0
0.727421,0,0,0,0,0,0
0.729065,0,0,0,0,0,0
0.730690,0,0,0,0,0,0
0.732250,0,0,0,0,0,0
0.733813,0,0,0,0,0,0
0.735377,0,0,0,0,0,0
0.736940,0,0,0,0,0,0
0.738507,0,0,0,0,0,0
0.739956,0,0,0,0,0,0
0.741492,0,0,0,0,0,0
0.743046,0,0,0,0,0,0
0.744599,0,0,0,0,0,0
0.746155,0,0,0,0,0,0
0.747619,0,0,0,0,0,0
0.749067,0,0,0,0,0,0
0.750474,0,0,0,0,0,0
0.751868,0,0,0,0,0,0
0.753456,0,0,0,0,0,0
0.755773,0,0,0,0,0,0
0.757300,0,0,0,0,0,0
0.758861,0,0,0,0,0,0
0.760419,0,0,0,0,0,0
0.761864,0,0,0,0,0,0
0.763395,0,0,0,0,0,0
0.764954,0,0,0,0,0,0
0.766583,0,0,0,0,0,0
0.768182,0,0,0,0,0,0
0.769651,0,0,0,0,0,0
0.771063,0,0,0,0,0,0
0.772474,0,0,0,0,0,0
0.773873,0,0,0,0,0,0
0.775268,0,0,0,0,0,0
0.776663,0,0,0,0,0,0
0.778059,0,0,0,0,0,0
0.779584,0,0,0,0,0,0
0.781147,0,0,0,0,0,0
0.782718,0,0,0,0,0,0
0.784315,0,0,0,0,0,0
0.785878,0,0,0,0,0,0
0.787439,0,0,0,0,0,0
0.789072,0,0,0,0,0,0
0.790480,0,0,0,0,0,0
0.791889,0,0,0,0,0,0
0.793300,0,0,0,0,0,0
0.794693,0,0,0,0,0,0
0.796081,0,0,0,0,0,0
0.797469,0,0,0,0,0,0
0.798858,0,0,0,0,0,0
0.800288,0,0,0,0,0,0
0.801677,0,0,0,0,0,0
0.803065,0,0,0,0,0,0
0.804462,0,0,0,0,0,0
0.805852,0,0,0,0,0,0
0.807242,0,0,0,0,0,0
0.808630,0,0,0,0,0,0
0.810017,0,0,0,0,0,0
0.811406,0,0,0,0,0,0
0.812795,0,0,0,0,0,0
0.814221,0,0,0,0,0,0
0.815620,0,0,0,0,0,0
0.817032,0,0,0,0,0,0
0.821064,0,0,0,0,0,0
0.823334,0,0,0,0,0,0
0.824705,0,0,0,0,0,0
0.826216,0,0,0,0,0,0
0.827579,0,0,0,0,0,0
0.828943,0,0,0,0,0,0
0.830330,0,0,0,0,0,0
0.832157,0,0,0,0,0,0
0.833579,0,0,0,0,0,0
0.834998,0,0,0,0,0,0
0.836421,0,0,0,0,0,0
0.837840,0,0,0,0,0,0
0.839263,0,0,0,0,0,0
0.840682,0,0,0,0,0,0
0.842119,0,0,0,0,0,0
0.843538,0,0,0,0,0,0
0.844956,0,0,0,0,0,0
0.846395,0,0,0,0,0,0
0.847710,0,0,0,0,0,0
0.849179,0,0,0,0,0,0
0.850544,0,0,0,0,0,0
0.851904,0,0,0,0,0,0
0.853261,0,0,0,0,0,0
0.854610,0,0,0,0,0,0
0.856014,0,0,0,0,0,0
0.857369,0,0,0,0,0,0
0.858800,0,0,0,0,0,0
0.860203,0,0,0,0,0,0
0.861555,0,0,0,0,0,0
0.862903,0,0,0,0,0,0
0.864267,0,0,0,0,0,0
0.865676,0,0,0,0,0,0
0.867074,0,0,0,0,0,0
0.868470,0,0,0,0,0,0
0.869880,0,0,0,0,0,0
0.871158,0,0,0,0,0,0
0.872562,0,0,0,0,0,0
0.873966,0,0,0,0,0,0
0.875363,0,0,0,0,0,0
0.876758,0,0,0,0,0,0
0.878228,0,0,0,0,0,0
0.879622,0,0,0,0,0,0
0.881051,0,0,0,0,0,0
0.882464,0,0,0,0,0,0
0.883859,0,0,0,0,0,0
0.885247,0,0,0,0,0,0
0.886637,0,0,0,0,0,0
0.888027,0,0,0,0,0,0
0.889417,0,0,0,0,0,0
0.890803,0,0,0,0,0,0
0.892200,0,0,0,0,0,0
0.893588,0,0,0,0,0,0
0.894977,0,0,0,0,0,0
0.896413,0,0,0,0,0,0
0.897862,0,0,0,0,0,0
0.899253,0,0,0,0,0,0
0.900644,0,0,0,0,0,0
0.902038,0,0,0,0,0,0
0.903443,0,0,0,0,0,0
0.904839,0,0,0,0,0,0
0.906235,0,0,0,0,0,0
0.907625,0,0,0,0,0,0
0.909164,0,0,0,0,0,0
0.910553,0,0,0,0,0,0
0.911992,0,0,0,0,0,0
0.913385,0,0,0,0,0,0
0.914792,0,0,0,0,0,0
0.916190,0,0,0,0,0,0
0.917590,0,0,0,0,0,0
0.918987,0,0,0,0,0,0
0.920513,0,0,0,0,0,0
0.922077,0,0,0,0,0,0
0.923639,0,0,0,0,0,0
0.925091,0,0,0,0,0,0
0.926625,0,0,0,0,0,0
0.928228,0,0,0,0,0,0
0.929793,0,0,0,0,0,0
0.931356,0,0,0,0,0,0
0.932917,0,0,0,0,0,0
0.934485,0,0,0,0,0,0
0.936059,0,0,0,0,0,0
0.937624,0,0,0,0,0,0
0.939187,0,0,0,0,0,0
0.940749,0,0,0,0,0,0
0.942186,0,0,0,0,0,0
0.943709,0,0,0,0,0,0
0.945182,0,0,0,0,0,0
0.946728,0,0,0,0,0,0
0.948289,0,0,0,0,0,0
0.949852,0,0,0,0,0,0
0.951405,0,0,0,0,0,0
0.952956,0,0,0,0,0,0
0.954372,0,0,0,0,0,0
0.955772,0,0,0,0,0,0
0.957313,0,0,0,0,0,0
0.958872,0,0,0,0,0,0
0.960484,0,0,0,0,0,0
0.961943,0,0,0,0,0,0
0.963353,0,0,0,0,0,0
0.964881,0,0,0,0,0,0
0.966444,0,0,0,0,0,0
0.968014,0,0,0,0,0,0
0.969452,0,0,0,0,0,0
0.970991,0,0,0,0,0,0
0.972552,0,0,0,0,0,0
0.974114,0,0,0,0,0,0
0.975668,0,0,0,0,0,0
0.977227,0,0,0,0,0,0
0.978670,0,0,0,0,0,0
0.980195,0,0,0,0,0,0
0.981624,0,0,0,0,0,0
0.983155,0,0,0,0,0,0
0.984714,0,0,0,0,0,0
0.986277,0,0,0,0,0,0
0.987837,0,0,0,0,0,0
0.989411,0,0,0,0,0,0
0.990971,0,0,0,0,0,0
0.992574,0,0,0,0,0,0
0.994136,0,0,0,0,0,0
0.995696,0,0,0,0,0,0
0.997433,0,0,0,0,0,0
0.998991,0,0,0,0,0,0
1.000555,0,0,0,0,0,0
1.002006,0,0,0,0,0,0
1.003510,0,0,0,0,0,0
1.005086,0,0,0,0,0,0
1.006721,0,0,0,0,0,0
1.008206,0,0,0,0,0,0
1.009746,0,0,0,0,0,0
1.011328,0,0,0,0,0,0
1.012889,0,0,0,0,0,0
1.014455,0,0,0,0,0,0
1.016016,0,0,0,0,0,0
1.017579,0,0,0,0,0,0
1.019142,0,0,0,0,0,0
1.020703,0,0,0,0,0,0
1.022230,0,0,0,0,0,0
1.023763,0,0,0,0,0,0
1.025329,0,0,0,0,0,0
1.026893,0,0,0,0,0,0
1.028454,0,0,0,0,0,0
1.030017,0,0,0,0,0,0
1.031580,0,0,0,0,0,0
1.033158,0,0,0,0,0,0
1.034720,0,0,0,0,0,0
1.036280,0,0,0,0,0,0
1.037845,0,0,0,0,0,0
1.039408,0,0,0,0,0,0
1.040971,0,0,0,0,0,0
1.042557,0,0,0,0,0,0
1.044005,0,0,0,0,0,0
1.045541,0,0,0,0,0,0
1.047105,0,0,0,0,0,0
1.048666,0,0,0,0,0,0
1.050278,0,0,0,0,0,0
1.051841,0,0,0,0,0,0
1.053408,0,0,0,0,0,0
1.054973,0,0,0,0,0,0
1.056567,0,0,0,0,0,0
1.057997,0,0,0,0,0,0
1.059530,0,0,0,0,0,0
1.061094,0,0,0,0,0,0
1.062657,0,0,0,0,0,0
1.064217,0,0,0,0,0,0
1.065795,0,0,0,0,0,0
1.067359,0,0,0,0,0,0
1.068920,0,0,0,0,0,0
1.070488,0,0,0,0,0,0
1.072091,0,0,0,0,0,0
1.073657,0,0,0,0,0,0
1.075219,0,0,0,0,0,0
1.076794,0,0,0,0,0,0
1.078361,0,0,0,0,0,0
1.079921,0,0,0,0,0,0
1.081487,0,0,0,0,0,0
1.083050,0,0,0,0,0,0
1.084610,0,0,0,0,0,0
1.086172,0,0,0,0,0,0
1.087746,0,0,0,0,0,0
1.089356,0,0,0,0,0,0
1.090920,0,0,0,0,0,0
1.092481,0,0,0,0,0,0
1.094044,0,0,0,0,0,0
1.095607,0,0,0,0,0,0
1.097172,0,0,0,0,0,0
1.098747,0,0,0,0,0,0
1.100309,0,0,0,0,0,0
1.101872,0,0,0,0,0,0
1.103435,0,0,0,0,0,0
1.105082,0,0,0,0,0,0
1.106581,0,0,0,0,0,0
1.107984,0,0,0,0,0,0
1.109523,0,0,0,0,0,0
1.111087,0,0,0,0,0,0
1.112648,0,0,0,0,0,0
1.114262,0,0,0,0,0,0
1.115824,0,0,0,0,0,0
1.117389,0,0,0,0,0,0
1.118953,0,0,0,0,0,0
1.120569,0,0,0,0,0,0
1.122133,0,0,0,0,0,0
1.123695,0,0,0,0,0,0
1.125260,0,0,0,0,0,0
1.126820,0,0,0,0,0,0
1.128381,0,0,0,0,0,0
1.129944,0,0,0,0,0,0
1.131521,0,0,0,0,0,0
1.133085,0,0,0,0,0,0
1.134648,0,0,0,0,0,0
1.136252,0,0,0,0,0,0
1.137816,0,0,0,0,0,0
1.139379,0,0,0,0,0,0
1.140941,0,0,0,0,0,0
1.142519,0,0,0,0,0,0
1.144081,0,0,0,0,0,0
1.145646,0,0,0,0,0,0
1.147209,0,0,0,0,0,0
1.148769,0,0,0,0,0,0
1.150337,0,0,0,0,0,0
1.151898,0,0,0,0,0,0
