elapsed_s,VFD_MODE_3_FIBERS,VFD_MODE_4_FIBERS,VFD_TOTAL_VERTICES,VFDP_STALL_CYCLES_VFD,VFDP_STALL_CYCLES_VFD_INDEX,VFDP_STALL_CYCLES_VFD_PROG,VFDP_STARVE_CYCLES_PC,VFDP_VS_STAGE_WAVES
0.561490,0,0,0,0,0,0,0,0
0.563061,0,0,0,0,0,0,0,0
0.564779,0,0,0,0,0,0,0,0
0.566191,0,0,0,0,0,0,0,0
0.567732,0,0,0,0,0,0,0,0
0.569305,0,0,0,0,0,0,0,0
0.570875,0,0,0,0,0,0,0,0
0.572463,0,0,0,0,0,0,0,0
0.574035,0,0,0,0,0,0,0,0
0.575608,0,0,0,0,0,0,0,0
0.577179,0,0,0,0,0,0,0,0
0.578750,0,0,0,0,0,0,0,0
0.580385,0,0,0,0,0,0,0,0
0.582000,0,0,0,0,0,0,0,0
0.583587,0,0,0,0,0,0,0,0
0.585161,0,0,0,0,0,0,0,0
0.586732,0,0,0,0,0,0,0,0
0.588357,0,0,0,0,0,0,0,0
0.589927,0,0,0,0,0,0,0,0
0.591501,0,0,0,0,0,0,0,0
0.593074,0,0,0,0,0,0,0,0
0.594531,0,0,0,0,0,0,0,0
0.596073,0,0,0,0,0,0,0,0
0.597644,0,0,0,0,0,0,0,0
0.599300,0,0,0,0,0,0,0,0
0.600725,0,0,0,0,0,0,0,0
0.602134,0,0,0,0,0,0,0,0
0.603570,0,0,0,0,0,0,0,0
0.604982,0,0,0,0,0,0,0,0
0.606381,0,0,0,0,0,0,0,0
0.607782,0,0,0,0,0,0,0,0
0.609188,0,0,0,0,0,0,0,0
0.610594,0,0,0,0,0,0,0,0
0.611996,0,0,0,0,0,0,0,0
0.613452,0,0,0,0,0,0,0,0
0.614826,0,0,0,0,0,0,0,0
0.616320,0,0,0,0,0,0,0,0
0.617693,0,0,0,0,0,0,0,0
0.619067,0,0,0,0,0,0,0,0
0.620491,0,0,0,0,0,0,0,0
0.621864,0,0,0,0,0,0,0,0
0.623327,0,0,0,0,0,0,0,0
0.624702,0,0,0,0,0,0,0,0
0.626075,0,0,0,0,0,0,0,0
0.627455,0,0,0,0,0,0,0,0
0.628863,0,0,0,0,0,0,0,0
0.630222,0,0,0,0,0,0,0,0
0.631579,0,0,0,0,0,0,0,0
0.632936,0,0,0,0,0,0,0,0
0.634294,0,0,0,0,0,0,0,0
0.635653,0,0,0,0,0,0,0,0
0.637012,0,0,0,0,0,0,0,0
0.638376,0,0,0,0,0,0,0,0
0.639736,0,0,0,0,0,0,0,0
0.641096,0,0,0,0,0,0,0,0
0.642455,0,0,0,0,0,0,0,0
0.643812,0,0,0,0,0,0,0,0
0.645200,0,0,0,0,0,0,0,0
0.646627,0,0,0,0,0,0,0,0
0.648052,0,0,0,0,0,0,0,0
0.649481,0,0,0,0,0,0,0,0
0.650908,0,0,0,0,0,0,0,0
0.652336,0,0,0,0,0,0,0,0
0.653762,0,0,0,0,0,0,0,0
0.655193,0,0,0,0,0,0,0,0
0.656632,0,0,0,0,0,0,0,0
0.658072,0,0,0,0,0,0,0,0
0.659508,0,0,0,0,0,0,0,0
0.660902,0,0,0,0,0,0,0,0
0.662278,0,0,0,0,0,0,0,0
0.663704,0,0,0,0,0,0,0,0
0.665080,0,0,0,0,0,0,0,0
0.666456,0,0,0,0,0,0,0,0
0.667880,0,0,0,0,0,0,0,0
0.669310,0,0,0,54,54,0,1590,0
0.670692,0,0,0,0,0,0,0,0
0.672117,0,0,0,0,0,0,0,0
0.673492,0,0,0,0,0,0,0,0
0.674867,0,0,0,0,0,0,0,0
0.676251,0,0,0,0,0,0,0,0
0.677627,0,0,0,0,0,0,0,0
0.679003,0,0,0,0,0,0,0,0
0.680582,0,0,0,0,0,0,0,0
0.681974,0,0,0,0,0,0,0,0
0.683344,0,0,0,120,120,0,302511,0
