elapsed_s,HLSQ_BV_CTXT_BUF_FULL_BLOCK_CPI,HLSQ_VS_CONST_BUF_FULL_BLOCK_CPI,HLSQ_FS_CONST_BUF_FULL_BLOCK_CPI,HLSQ_BV_CONST_BUF_FULL_BLOCK_CPI,HLSQ_VS_INS_BUF_FULL_BLOCK_CPI,HLSQ_FS_INS_BUF_FULL_BLOCK_CPI
0.685859,0,0,0,0,0,0
0.687373,0,0,0,0,0,0
0.688905,0,0,0,0,0,0
0.690469,0,0,0,0,0,0
0.692023,0,0,0,0,0,0
0.693590,0,0,0,0,0,0
0.695063,0,0,0,0,0,0
0.696593,0,0,0,0,0,0
0.698152,0,0,0,0,0,0
0.699718,0,0,0,0,0,0
0.701277,0,0,0,0,0,0
0.702883,0,0,0,0,0,0
0.704459,0,0,0,0,0,0
0.706019,0,0,0,0,0,0
0.707666,0,0,0,0,0,0
0.709141,0,0,0,0,0,0
0.710549,0,0,0,0,0,0
0.712120,0,0,0,0,0,0
0.713680,0,0,0,0,0,0
0.715255,0,0,0,0,0,0
0.716813,0,0,0,0,0,0
0.718353,0,0,0,0,0,0
0.719934,0,0,0,0,0,0
0.721495,0,0,0,0,0,0
0.723060,0,0,0,0,0,0
0.724623,0,0,0,0,0,0
0.726198,0,0,0,0,0,0
0.727825,0,0,0,0,0,0
0.729229,0,0,0,0,0,0
0.730759,0,0,0,0,0,0
0.732321,0,0,0,0,0,0
0.733880,0,0,0,0,0,0
0.735505,0,0,0,0,0,0
0.737081,0,0,0,0,0,0
0.738645,0,0,0,0,0,0
0.740208,0,0,0,0,0,0
0.741769,0,0,0,0,0,0
0.743376,0,0,0,0,0,0
0.744940,0,0,0,0,0,0
0.746504,0,0,0,0,0,0
0.748083,0,0,0,0,0,0
0.749644,0,0,0,0,0,0
0.751250,0,0,0,0,0,0
0.752814,0,0,0,0,0,0
0.754378,0,0,0,0,0,0
0.755941,0,0,0,0,0,0
0.757501,0,0,0,0,0,0
0.759121,0,0,0,0,0,0
0.760686,0,0,0,0,0,0
0.762250,0,0,0,0,0,0
0.763813,0,0,0,0,0,0
0.765375,0,0,0,0,0,0
0.766982,0,0,0,0,0,0
0.768546,0,0,0,0,0,0
0.770122,0,0,0,0,0,0
0.771690,0,0,0,0,0,0
0.773250,0,0,0,0,0,0
0.774859,0,0,0,0,0,0
0.776424,0,0,0,0,0,0
0.777985,0,0,0,0,0,0
0.779552,0,0,0,0,0,0
0.781127,0,0,0,0,0,0
0.782735,0,0,0,0,0,0
0.784299,0,0,0,0,0,0
0.785859,0,0,0,0,0,0
0.787372,0,0,0,0,0,0
0.788904,0,0,0,0,0,0
0.790468,0,0,0,0,0,0
0.792090,0,0,0,0,0,0
0.793650,0,0,0,0,0,0
0.795214,0,0,0,0,0,0
0.796767,0,0,0,0,0,0
0.798436,0,0,0,0,0,0
0.799998,0,0,0,0,0,0
0.801559,0,0,0,0,0,0
0.803012,0,0,0,0,0,0
0.804546,0,0,0,0,0,0
0.806107,0,0,0,0,0,0
0.807677,0,0,0,0,0,0
0.809240,0,0,0,0,0,0
0.810805,0,0,0,0,0,0
0.812358,0,0,0,0,0,0
0.813868,0,0,0,0,0,0
0.815357,0,0,0,0,0,0
0.816720,0,0,0,0,0,0
0.818160,0,0,0,0,0,0
0.819754,0,0,0,0,0,0
0.821150,0,0,0,0,0,0
0.822549,0,0,0,0,0,0
0.823997,0,0,0,0,0,0
0.825394,0,0,0,0,0,0
0.826792,0,0,0,0,0,0
0.828228,0,0,0,0,0,0
0.829787,0,0,0,0,0,0
0.831394,0,0,0,0,0,0
0.832957,0,0,0,0,0,0
0.834535,0,0,0,0,0,0
0.836096,0,0,0,0,0,0
0.837657,0,0,0,0,0,0
0.839185,0,0,0,0,0,0
0.840648,0,0,0,0,0,0
0.842083,0,0,0,0,0,0
0.843490,0,0,0,0,0,0
0.844900,0,0,0,0,0,0
0.846300,0,0,0,0,0,0
0.847699,0,0,0,0,0,0
0.849096,0,0,0,0,0,0
0.850677,0,0,0,0,0,0
0.852239,0,0,0,0,0,0
0.853799,0,0,0,0,0,0
0.855292,0,0,0,0,0,0
0.856824,0,0,0,0,0,0
0.858387,0,0,0,0,0,0
0.859949,0,0,0,0,0,0
0.861510,0,0,0,0,0,0
0.863116,0,0,0,0,0,0
0.864679,0,0,0,0,0,0
0.866130,0,0,0,0,0,0
0.867668,0,0,0,0,0,0
0.869233,0,0,0,0,0,0
0.870845,0,0,0,0,0,0
0.872409,0,0,0,0,0,0
0.873974,0,0,0,0,0,0
0.875542,0,0,0,0,0,0
0.877121,0,0,0,0,0,0
0.878732,0,0,0,0,0,0
0.880298,0,0,0,0,0,0
0.881862,0,0,0,0,0,0
0.883488,0,0,0,0,0,0
0.885054,0,0,0,0,0,0
0.886665,0,0,0,0,0,0
0.888246,0,0,0,0,0,0
0.889810,0,0,0,0,0,0
0.891374,0,0,0,0,0,0
0.892847,0,0,0,0,0,0
0.894516,0,0,0,0,0,0
0.895977,0,0,0,0,0,0
0.897349,0,0,0,0,0,0
0.898901,0,0,0,0,0,0
0.900396,0,0,0,0,0,0
0.901794,0,0,0,0,0,0
0.903190,0,0,0,0,0,0
0.904585,0,0,0,0,0,0
0.905979,0,0,0,0,0,0
0.907427,0,0,0,0,0,0
0.908835,0,0,0,0,0,0
0.910307,0,0,0,0,0,0
0.911702,0,0,0,0,0,0
0.913222,0,0,0,0,0,0
0.914659,0,0,0,0,0,0
0.916071,0,0,0,0,0,0
0.917483,0,0,0,0,0,0
0.918949,0,0,0,0,0,0
0.920353,0,0,0,0,0,0
0.921755,0,0,0,0,0,0
0.923158,0,0,0,0,0,0
0.924559,0,0,0,0,0,0
0.926089,0,0,0,0,0,0
0.927662,0,0,0,0,0,0
0.929243,0,0,0,0,0,0
0.930814,0,0,0,0,0,0
0.932382,0,0,0,0,0,0
0.933949,0,0,0,0,0,0
0.935521,0,0,0,0,0,0
0.937086,0,0,0,0,0,0
0.938654,0,0,0,0,0,0
0.940237,0,0,0,0,0,0
0.941803,0,0,0,0,0,0
0.943415,0,0,0,0,0,0
0.944983,0,0,0,0,0,0
0.946552,0,0,0,0,0,0
0.948120,0,0,0,0,0,0
0.949687,0,0,0,0,0,0
0.951313,0,0,0,0,0,0
0.952882,0,0,0,0,0,0
0.954451,0,0,0,0,0,0
0.956019,0,0,0,0,0,0
0.957586,0,0,0,0,0,0
0.959199,0,0,0,0,0,0
0.960768,0,0,0,0,0,0
0.962353,0,0,0,0,0,0
0.963921,0,0,0,0,0,0
0.965488,0,0,0,0,0,0
0.967102,0,0,0,0,0,0
0.968671,0,0,0,0,0,0
0.970241,0,0,0,0,0,0
0.971809,0,0,0,0,0,0
0.973390,0,0,0,0,0,0
0.975003,0,0,0,0,0,0
0.976571,0,0,0,0,0,0
0.978138,0,0,0,0,0,0
0.979710,0,0,0,0,0,0
0.981278,0,0,0,0,0,0
0.982891,0,0,0,0,0,0
0.984473,0,0,0,0,0,0
0.986039,0,0,0,0,0,0
0.987593,0,0,0,0,0,0
0.989000,0,0,0,0,0,0
0.990536,0,0,0,0,0,0
0.992148,0,0,0,0,0,0
0.993715,0,0,0,0,0,0
0.995298,0,0,0,0,0,0
0.996866,0,0,0,0,0,0
0.998436,0,0,0,0,0,0
1.000050,0,0,0,0,0,0
1.001617,0,0,0,0,0,0
1.003185,0,0,0,0,0,0
1.004744,0,0,0,0,0,0
1.006440,0,0,0,0,0,0
1.008056,0,0,0,0,0,0
1.009621,0,0,0,0,0,0
1.011188,0,0,0,0,0,0
1.012756,0,0,0,0,0,0
1.014326,0,0,0,0,0,0
1.015946,0,0,0,0,0,0
1.017529,0,0,0,0,0,0
1.019097,0,0,0,0,0,0
1.020683,0,0,0,0,0,0
1.022251,0,0,0,0,0,0
1.023819,0,0,0,0,0,0
1.025386,0,0,0,0,0,0
1.026955,0,0,0,0,0,0
1.028411,0,0,0,0,0,0
1.029814,0,0,0,0,0,0
1.031214,0,0,0,0,0,0
1.032609,0,0,0,0,0,0
1.034003,0,0,0,0,0,0
1.035389,0,0,0,0,0,0
1.036784,0,0,0,0,0,0
1.038179,0,0,0,0,0,0
1.039615,0,0,0,0,0,0
1.041010,0,0,0,0,0,0
1.042408,0,0,0,0,0,0
1.043939,0,0,0,0,0,0
1.045505,0,0,0,0,0,0
1.047117,0,0,0,0,0,0
1.048687,0,0,0,0,0,0
1.050271,0,0,0,0,0,0
1.051840,0,0,0,0,0,0
1.053407,0,0,0,0,0,0
1.055021,0,0,0,0,0,0
1.056591,0,0,0,0,0,0
1.058157,0,0,0,0,0,0
1.059771,0,0,0,0,0,0
1.061349,0,0,0,0,0,0
1.062963,0,0,0,0,0,0
1.064532,0,0,0,0,0,0
1.066098,0,0,0,0,0,0
1.067665,0,0,0,0,0,0
1.069222,0,0,0,0,0,0
1.070778,0,0,0,0,0,0
1.072198,0,0,0,0,0,0
1.073729,0,0,0,0,0,0
1.075292,0,0,0,0,0,0
1.076857,0,0,0,0,0,0
1.078423,0,0,0,0,0,0
1.079989,0,0,0,0,0,0
1.081552,0,0,0,0,0,0
1.083016,0,0,0,0,0,0
1.084550,0,0,0,0,0,0
1.086113,0,0,0,0,0,0
1.087683,0,0,0,0,0,0
1.089246,0,0,0,0,0,0
1.090812,0,0,0,0,0,0
1.092377,0,0,0,0,0,0
1.093954,0,0,0,0,0,0
1.095524,0,0,0,0,0,0
1.097087,0,0,0,0,0,0
1.098652,0,0,0,0,0,0
1.100207,0,0,0,0,0,0
1.101762,0,0,0,0,0,0
1.103236,0,0,0,0,0,0
1.104816,0,0,0,0,0,0
1.106381,0,0,0,0,0,0
1.108052,0,0,0,0,0,0
1.109495,0,0,0,0,0,0
1.110943,0,0,0,0,0,0
1.112473,0,0,0,0,0,0
1.113908,0,0,0,0,0,0
1.115386,0,0,0,0,0,0
1.116787,0,0,0,0,0,0
1.118186,0,0,0,0,0,0
1.119651,0,0,0,0,0,0
1.122079,0,0,0,0,0,0
1.123904,0,0,0,0,0,0
1.125304,0,0,0,0,0,0
1.126745,0,0,0,0,0,0
1.128139,0,0,0,0,0,0
1.129532,0,0,0,0,0,0
1.130925,0,0,0,0,0,0
1.132318,0,0,0,0,0,0
1.133710,0,0,0,0,0,0
1.135134,0,0,0,0,0,0
1.136526,0,0,0,0,0,0
1.137928,0,0,0,0,0,0
1.139449,0,0,0,0,0,0
1.140843,0,0,0,0,0,0
1.142300,0,0,0,0,0,0
1.143817,0,0,0,0,0,0
1.145382,0,0,0,0,0,0
1.146951,0,0,0,0,0,0
1.148534,0,0,0,0,0,0
1.150101,0,0,0,0,0,0
1.151674,0,0,0,0,0,0
1.153239,0,0,0,0,0,0
1.154809,0,0,0,0,0,0
1.156378,0,0,0,0,0,0
1.157945,0,0,0,0,0,0
1.159533,0,0,0,0,0,0
1.161099,0,0,0,0,0,0
1.162670,0,0,0,0,0,0
1.164237,0,0,0,0,0,0
1.165804,0,0,0,0,0,0
1.167416,0,0,0,0,0,0
1.168975,0,0,0,0,0,0
1.170577,0,0,0,0,0,0
1.171996,0,0,0,0,0,0
1.174493,0,0,0,0,0,0
1.175972,0,0,0,0,0,0
