elapsed_s,TSE_BE_CLIP_PLANES,TSE_BE_EMPTY_BBOX_KILLED_PRIM,TSE_BE_ST1_VP_PARAMS_CACHE_MISS,TSE_BE_ST2_VPORT_VP_PARAMS_CACHE_MISS
1.371355,0,0,0,0
1.372906,0,0,0,0
1.374472,0,0,0,0
1.376024,0,0,0,0
1.377622,0,0,0,0
1.379187,0,0,0,0
1.380618,0,0,0,0
1.382016,0,0,0,0
1.383537,0,0,0,0
1.385102,0,0,0,0
1.386657,0,0,0,0
1.388212,0,0,0,0
1.389769,0,0,0,0
1.391324,0,0,0,0
1.392877,0,0,0,0
1.394432,0,0,0,0
1.396000,0,0,0,0
1.397642,0,0,0,0
1.399080,0,0,0,0
1.400471,0,0,0,0
1.402036,0,0,0,0
1.403591,0,0,0,0
1.405142,0,0,0,0
1.406582,0,0,0,0
1.408111,0,0,0,0
1.409715,0,0,0,0
1.411273,0,0,0,0
1.412828,0,0,0,0
1.414391,0,0,0,0
1.415946,0,0,0,0
1.417514,0,0,0,0
1.419071,0,0,0,0
1.420626,0,0,0,0
1.422184,0,0,0,0
1.423742,0,0,0,0
1.425295,0,0,0,0
1.426901,0,0,0,0
1.428467,0,0,0,0
1.430024,0,0,0,0
1.431580,0,0,0,0
1.433134,0,0,0,0
1.434691,0,0,0,0
1.436246,0,0,0,0
1.437803,0,0,0,0
1.439373,0,0,0,0
1.440927,0,0,0,0
1.442483,0,0,0,0
1.444038,0,0,0,0
1.445594,0,0,0,0
1.447149,0,0,0,0
1.448703,0,0,0,0
1.450317,0,0,0,0
1.451874,0,0,0,0
1.453427,0,0,0,0
1.454988,0,0,0,0
1.456542,0,0,0,0
1.458141,0,0,0,0
1.459698,0,0,0,0
1.461136,0,0,0,0
1.462664,0,0,0,0
1.464221,0,0,0,0
1.465822,0,0,0,0
1.467377,0,0,0,0
1.468930,0,0,0,0
1.470523,0,0,0,0
1.472092,0,0,0,0
1.473692,0,0,0,0
1.475249,0,0,0,0
1.476803,0,0,0,0
1.478360,0,0,0,0
1.479916,0,0,0,0
1.481469,0,0,0,0
1.483089,0,0,0,0
1.484643,0,0,0,0
1.486200,0,0,0,0
1.487755,0,0,0,0
1.489309,0,0,0,0
1.490914,0,0,0,0
1.492467,0,0,0,0
1.494038,0,0,0,0
1.495620,0,0,0,0
1.497045,0,0,0,0
1.498452,0,0,0,0
1.499872,0,0,0,0
1.501326,0,0,0,0
1.502782,0,0,0,0
1.504321,0,0,0,0
1.505754,0,0,0,0
1.508252,0,0,0,0
1.509894,0,0,0,0
1.511359,0,0,0,0
1.513339,0,0,0,0
1.515706,0,0,0,0
1.517469,0,0,0,0
1.519314,0,0,0,0
1.521019,0,0,0,0
1.522640,0,0,0,0
1.523975,0,0,0,0
1.525274,0,0,0,0
1.526602,0,0,0,0
1.527887,0,0,0,0
1.529170,0,0,0,0
1.530512,0,0,0,0
1.531870,0,0,0,0
1.533187,0,0,0,0
