elapsed_s,RBBM_NEVER_COUNT,RBBM_US_ALWAYS_COUNT,RBBM_US_ALWAYS_ON,RBBM_US_STATUS_MASKED
1.208587,0,344396,3880,2371
1.210148,0,339093,3819,2368
1.211696,0,339465,3823,2365
1.213439,0,334481,3765,2367
1.214970,0,342871,3863,2371
1.216525,0,342290,3855,2369
1.218084,0,343253,3868,2372
1.219641,0,341647,3848,2378
1.221200,0,342551,3858,2380
1.222757,0,343170,3865,2381
1.224325,0,342761,3861,2389
1.225882,0,342223,3854,2371
1.227437,0,342104,3853,2363
1.228867,0,338111,3807,2494
1.230400,0,342615,3859,2368
1.231956,0,340737,3838,2446
1.233559,0,342474,3857,2362
1.235130,0,342559,3859,2373
1.236686,0,404402,4573,2368
1.238200,0,332866,3746,2366
1.239726,0,341628,3849,2369
1.241286,0,342514,3857,2373
1.242844,0,342534,3859,2491
1.244399,0,343438,3869,2373
1.245840,0,331092,3726,2418
1.247368,0,343390,3868,2494
1.248925,0,386674,4366,2412
1.250535,0,341549,3847,2416
1.252091,0,342335,3856,2422
1.253650,0,343504,3868,2420
1.255208,0,342183,3855,2417
1.256779,0,346547,3903,2421
1.258342,0,341726,3849,2418
1.259898,0,342278,3855,2497
1.261458,0,343610,3872,2414
1.263016,0,344053,3874,2417
1.264571,0,341574,3850,2416
1.266131,0,342307,3855,2418
1.267702,0,342996,3864,2425
1.269262,0,343106,3865,2423
